State,DivisionID,Electorate,CountNumber,CandidateID,BallotPosition,CandidateName,OfficialPartyCode,OfficialPartyName,ModelCategory,CandidateSubtype,IdeologyFamily,PrimaryVotes,PreferenceCountBefore,TransferCount,PreferenceCountAfter,IsExcludedThisCount,InternalCategoryExclusion,CategoryExitThisCount,SameCategoryCandidatesAliveAfter,IsContinuingBefore,IsContinuingAfter,AliveCandidateCountBefore,AliveCandidateCountAfter,AliveCategoryCountBefore,AliveCategoryCountAfter,AliveCandidateIDsBefore,AliveCandidateIDsAfter,AliveModelCategoriesBefore,AliveModelCategoriesAfter,FinishPosition,CategoryExitCount,LastSurvivingCandidateID,AEC_Elected,AEC_HistoricElected
NSW,251,Watson,1,41642,2,Vanessa Hadchiti,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3559,3559,46,3605,False,False,False,0,True,True,9,8,6,6,40898>41331>41499>41642>41645>41680>41847>41920>41976,40898>41331>41499>41642>41645>41680>41847>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,1,40898,3,Ziad Basyouny,IND,Independent,IND,IND_PROMINENT,LEFT,12209,12209,456,12665,False,False,False,0,True,True,9,8,6,6,40898>41331>41499>41642>41645>41680>41847>41920>41976,40898>41331>41499>41642>41645>41680>41847>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,2,,40898,N,N
NSW,251,Watson,1,41976,4,Zain Khan,IND,Independent,OTH,IND_MINOR,CENTRE,1055,1055,-1055,0,True,True,False,3,True,False,9,8,6,6,40898>41331>41499>41642>41645>41680>41847>41920>41976,40898>41331>41499>41642>41645>41680>41847>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,1,41920,5,Elisha Trevena,ON,Pauline Hanson's One Nation,ON,ON,,2674,2674,67,2741,False,False,False,0,True,True,9,8,6,6,40898>41331>41499>41642>41645>41680>41847>41920>41976,40898>41331>41499>41642>41645>41680>41847>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,6,4,41920,N,N
NSW,251,Watson,1,41499,6,Zakir Alam,LP,Liberal,LNP,LIB,,12585,12585,167,12752,False,False,False,0,True,True,9,8,6,6,40898>41331>41499>41642>41645>41680>41847>41920>41976,40898>41331>41499>41642>41645>41680>41847>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,3,7,41499,N,N
NSW,251,Watson,1,41847,7,John Mannah,FFPA,Family First,OTH,OTH_FFPA,RIGHT,1428,1428,37,1465,False,False,False,0,True,True,9,8,6,6,40898>41331>41499>41642>41645>41680>41847>41920>41976,40898>41331>41499>41642>41645>41680>41847>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,1,41645,8,Jocelyn Brewer,GRN,The Greens,GRN,GRN,,7399,7399,80,7479,False,False,False,0,True,True,9,8,6,6,40898>41331>41499>41642>41645>41680>41847>41920>41976,40898>41331>41499>41642>41645>41680>41847>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,4,6,41645,N,N
NSW,251,Watson,1,41680,9,John Koukoulis,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,2162,2162,14,2176,False,False,False,0,True,True,9,8,6,6,40898>41331>41499>41642>41645>41680>41847>41920>41976,40898>41331>41499>41642>41645>41680>41847>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,2,41331,1,Tony Burke,ALP,Labor,ALP,ALP,,39763,39951,196,40147,False,False,False,0,True,True,8,7,6,6,40898>41331>41499>41642>41645>41680>41847>41920,40898>41331>41499>41642>41645>41680>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,1,,41331,Y,Y
NSW,251,Watson,2,41642,2,Vanessa Hadchiti,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3559,3605,265,3870,False,False,False,0,True,True,8,7,6,6,40898>41331>41499>41642>41645>41680>41847>41920,40898>41331>41499>41642>41645>41680>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,2,40898,3,Ziad Basyouny,IND,Independent,IND,IND_PROMINENT,LEFT,12209,12665,125,12790,False,False,False,0,True,True,8,7,6,6,40898>41331>41499>41642>41645>41680>41847>41920,40898>41331>41499>41642>41645>41680>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,2,,40898,N,N
NSW,251,Watson,2,41976,4,Zain Khan,IND,Independent,OTH,IND_MINOR,CENTRE,1055,0,0,0,False,False,False,0,False,False,8,7,6,6,40898>41331>41499>41642>41645>41680>41847>41920,40898>41331>41499>41642>41645>41680>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,2,41920,5,Elisha Trevena,ON,Pauline Hanson's One Nation,ON,ON,,2674,2741,231,2972,False,False,False,0,True,True,8,7,6,6,40898>41331>41499>41642>41645>41680>41847>41920,40898>41331>41499>41642>41645>41680>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,6,4,41920,N,N
NSW,251,Watson,2,41499,6,Zakir Alam,LP,Liberal,LNP,LIB,,12585,12752,251,13003,False,False,False,0,True,True,8,7,6,6,40898>41331>41499>41642>41645>41680>41847>41920,40898>41331>41499>41642>41645>41680>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,3,7,41499,N,N
NSW,251,Watson,2,41847,7,John Mannah,FFPA,Family First,OTH,OTH_FFPA,RIGHT,1428,1465,-1465,0,True,True,False,2,True,False,8,7,6,6,40898>41331>41499>41642>41645>41680>41847>41920,40898>41331>41499>41642>41645>41680>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,2,41645,8,Jocelyn Brewer,GRN,The Greens,GRN,GRN,,7399,7479,213,7692,False,False,False,0,True,True,8,7,6,6,40898>41331>41499>41642>41645>41680>41847>41920,40898>41331>41499>41642>41645>41680>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,4,6,41645,N,N
NSW,251,Watson,2,41680,9,John Koukoulis,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,2162,2176,184,2360,False,False,False,0,True,True,8,7,6,6,40898>41331>41499>41642>41645>41680>41847>41920,40898>41331>41499>41642>41645>41680>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,3,41331,1,Tony Burke,ALP,Labor,ALP,ALP,,39763,40147,371,40518,False,False,False,0,True,True,7,6,6,6,40898>41331>41499>41642>41645>41680>41920,40898>41331>41499>41642>41645>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,1,,41331,Y,Y
NSW,251,Watson,3,41642,2,Vanessa Hadchiti,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3559,3870,246,4116,False,False,False,0,True,True,7,6,6,6,40898>41331>41499>41642>41645>41680>41920,40898>41331>41499>41642>41645>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,3,40898,3,Ziad Basyouny,IND,Independent,IND,IND_PROMINENT,LEFT,12209,12790,199,12989,False,False,False,0,True,True,7,6,6,6,40898>41331>41499>41642>41645>41680>41920,40898>41331>41499>41642>41645>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,2,,40898,N,N
NSW,251,Watson,3,41976,4,Zain Khan,IND,Independent,OTH,IND_MINOR,CENTRE,1055,0,0,0,False,False,False,0,False,False,7,6,6,6,40898>41331>41499>41642>41645>41680>41920,40898>41331>41499>41642>41645>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,3,41920,5,Elisha Trevena,ON,Pauline Hanson's One Nation,ON,ON,,2674,2972,733,3705,False,False,False,0,True,True,7,6,6,6,40898>41331>41499>41642>41645>41680>41920,40898>41331>41499>41642>41645>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,6,4,41920,N,N
NSW,251,Watson,3,41499,6,Zakir Alam,LP,Liberal,LNP,LIB,,12585,13003,414,13417,False,False,False,0,True,True,7,6,6,6,40898>41331>41499>41642>41645>41680>41920,40898>41331>41499>41642>41645>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,3,7,41499,N,N
NSW,251,Watson,3,41847,7,John Mannah,FFPA,Family First,OTH,OTH_FFPA,RIGHT,1428,0,0,0,False,False,False,0,False,False,7,6,6,6,40898>41331>41499>41642>41645>41680>41920,40898>41331>41499>41642>41645>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,3,41645,8,Jocelyn Brewer,GRN,The Greens,GRN,GRN,,7399,7692,397,8089,False,False,False,0,True,True,7,6,6,6,40898>41331>41499>41642>41645>41680>41920,40898>41331>41499>41642>41645>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,4,6,41645,N,N
NSW,251,Watson,3,41680,9,John Koukoulis,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,2162,2360,-2360,0,True,True,False,1,True,False,7,6,6,6,40898>41331>41499>41642>41645>41680>41920,40898>41331>41499>41642>41645>41920,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,5,41642,N,N
NSW,251,Watson,4,41331,1,Tony Burke,ALP,Labor,ALP,ALP,,39763,40518,520,41038,False,False,False,0,True,True,6,5,6,5,40898>41331>41499>41642>41645>41920,40898>41331>41499>41642>41645,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>IND>OTH,1,,41331,Y,Y
NSW,251,Watson,4,41642,2,Vanessa Hadchiti,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3559,4116,956,5072,False,False,False,0,True,True,6,5,6,5,40898>41331>41499>41642>41645>41920,40898>41331>41499>41642>41645,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>IND>OTH,5,5,41642,N,N
NSW,251,Watson,4,40898,3,Ziad Basyouny,IND,Independent,IND,IND_PROMINENT,LEFT,12209,12989,551,13540,False,False,False,0,True,True,6,5,6,5,40898>41331>41499>41642>41645>41920,40898>41331>41499>41642>41645,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>IND>OTH,2,,40898,N,N
NSW,251,Watson,4,41976,4,Zain Khan,IND,Independent,OTH,IND_MINOR,CENTRE,1055,0,0,0,False,False,False,0,False,False,6,5,6,5,40898>41331>41499>41642>41645>41920,40898>41331>41499>41642>41645,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>IND>OTH,5,5,41642,N,N
NSW,251,Watson,4,41920,5,Elisha Trevena,ON,Pauline Hanson's One Nation,ON,ON,,2674,3705,-3705,0,True,False,True,0,True,False,6,5,6,5,40898>41331>41499>41642>41645>41920,40898>41331>41499>41642>41645,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>IND>OTH,6,4,41920,N,N
NSW,251,Watson,4,41499,6,Zakir Alam,LP,Liberal,LNP,LIB,,12585,13417,1339,14756,False,False,False,0,True,True,6,5,6,5,40898>41331>41499>41642>41645>41920,40898>41331>41499>41642>41645,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>IND>OTH,3,7,41499,N,N
NSW,251,Watson,4,41847,7,John Mannah,FFPA,Family First,OTH,OTH_FFPA,RIGHT,1428,0,0,0,False,False,False,0,False,False,6,5,6,5,40898>41331>41499>41642>41645>41920,40898>41331>41499>41642>41645,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>IND>OTH,5,5,41642,N,N
NSW,251,Watson,4,41645,8,Jocelyn Brewer,GRN,The Greens,GRN,GRN,,7399,8089,339,8428,False,False,False,0,True,True,6,5,6,5,40898>41331>41499>41642>41645>41920,40898>41331>41499>41642>41645,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>IND>OTH,4,6,41645,N,N
NSW,251,Watson,4,41680,9,John Koukoulis,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,2162,0,0,0,False,False,False,0,False,False,6,5,6,5,40898>41331>41499>41642>41645>41920,40898>41331>41499>41642>41645,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>IND>OTH,5,5,41642,N,N
NSW,251,Watson,5,41331,1,Tony Burke,ALP,Labor,ALP,ALP,,39763,41038,1152,42190,False,False,False,0,True,True,5,4,5,4,40898>41331>41499>41642>41645,40898>41331>41499>41645,ALP>LNP>GRN>IND>OTH,ALP>LNP>GRN>IND,1,,41331,Y,Y
NSW,251,Watson,5,41642,2,Vanessa Hadchiti,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3559,5072,-5072,0,True,False,True,0,True,False,5,4,5,4,40898>41331>41499>41642>41645,40898>41331>41499>41645,ALP>LNP>GRN>IND>OTH,ALP>LNP>GRN>IND,5,5,41642,N,N
NSW,251,Watson,5,40898,3,Ziad Basyouny,IND,Independent,IND,IND_PROMINENT,LEFT,12209,13540,1917,15457,False,False,False,0,True,True,5,4,5,4,40898>41331>41499>41642>41645,40898>41331>41499>41645,ALP>LNP>GRN>IND>OTH,ALP>LNP>GRN>IND,2,,40898,N,N
NSW,251,Watson,5,41976,4,Zain Khan,IND,Independent,OTH,IND_MINOR,CENTRE,1055,0,0,0,False,False,False,0,False,False,5,4,5,4,40898>41331>41499>41642>41645,40898>41331>41499>41645,ALP>LNP>GRN>IND>OTH,ALP>LNP>GRN>IND,5,5,41642,N,N
NSW,251,Watson,5,41920,5,Elisha Trevena,ON,Pauline Hanson's One Nation,ON,ON,,2674,0,0,0,False,False,False,0,False,False,5,4,5,4,40898>41331>41499>41642>41645,40898>41331>41499>41645,ALP>LNP>GRN>IND>OTH,ALP>LNP>GRN>IND,6,4,41920,N,N
NSW,251,Watson,5,41499,6,Zakir Alam,LP,Liberal,LNP,LIB,,12585,14756,1714,16470,False,False,False,0,True,True,5,4,5,4,40898>41331>41499>41642>41645,40898>41331>41499>41645,ALP>LNP>GRN>IND>OTH,ALP>LNP>GRN>IND,3,7,41499,N,N
NSW,251,Watson,5,41847,7,John Mannah,FFPA,Family First,OTH,OTH_FFPA,RIGHT,1428,0,0,0,False,False,False,0,False,False,5,4,5,4,40898>41331>41499>41642>41645,40898>41331>41499>41645,ALP>LNP>GRN>IND>OTH,ALP>LNP>GRN>IND,5,5,41642,N,N
NSW,251,Watson,5,41645,8,Jocelyn Brewer,GRN,The Greens,GRN,GRN,,7399,8428,289,8717,False,False,False,0,True,True,5,4,5,4,40898>41331>41499>41642>41645,40898>41331>41499>41645,ALP>LNP>GRN>IND>OTH,ALP>LNP>GRN>IND,4,6,41645,N,N
NSW,251,Watson,5,41680,9,John Koukoulis,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,2162,0,0,0,False,False,False,0,False,False,5,4,5,4,40898>41331>41499>41642>41645,40898>41331>41499>41645,ALP>LNP>GRN>IND>OTH,ALP>LNP>GRN>IND,5,5,41642,N,N
NSW,251,Watson,6,41331,1,Tony Burke,ALP,Labor,ALP,ALP,,39763,42190,4433,46623,False,False,False,0,True,True,4,3,4,3,40898>41331>41499>41645,40898>41331>41499,ALP>LNP>GRN>IND,ALP>LNP>IND,1,,41331,Y,Y
NSW,251,Watson,6,41642,2,Vanessa Hadchiti,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3559,0,0,0,False,False,False,0,False,False,4,3,4,3,40898>41331>41499>41645,40898>41331>41499,ALP>LNP>GRN>IND,ALP>LNP>IND,5,5,41642,N,N
NSW,251,Watson,6,40898,3,Ziad Basyouny,IND,Independent,IND,IND_PROMINENT,LEFT,12209,15457,3242,18699,False,False,False,0,True,True,4,3,4,3,40898>41331>41499>41645,40898>41331>41499,ALP>LNP>GRN>IND,ALP>LNP>IND,2,,40898,N,N
NSW,251,Watson,6,41976,4,Zain Khan,IND,Independent,OTH,IND_MINOR,CENTRE,1055,0,0,0,False,False,False,0,False,False,4,3,4,3,40898>41331>41499>41645,40898>41331>41499,ALP>LNP>GRN>IND,ALP>LNP>IND,5,5,41642,N,N
NSW,251,Watson,6,41920,5,Elisha Trevena,ON,Pauline Hanson's One Nation,ON,ON,,2674,0,0,0,False,False,False,0,False,False,4,3,4,3,40898>41331>41499>41645,40898>41331>41499,ALP>LNP>GRN>IND,ALP>LNP>IND,6,4,41920,N,N
NSW,251,Watson,6,41499,6,Zakir Alam,LP,Liberal,LNP,LIB,,12585,16470,1042,17512,False,False,False,0,True,True,4,3,4,3,40898>41331>41499>41645,40898>41331>41499,ALP>LNP>GRN>IND,ALP>LNP>IND,3,7,41499,N,N
NSW,251,Watson,6,41847,7,John Mannah,FFPA,Family First,OTH,OTH_FFPA,RIGHT,1428,0,0,0,False,False,False,0,False,False,4,3,4,3,40898>41331>41499>41645,40898>41331>41499,ALP>LNP>GRN>IND,ALP>LNP>IND,5,5,41642,N,N
NSW,251,Watson,6,41645,8,Jocelyn Brewer,GRN,The Greens,GRN,GRN,,7399,8717,-8717,0,True,False,True,0,True,False,4,3,4,3,40898>41331>41499>41645,40898>41331>41499,ALP>LNP>GRN>IND,ALP>LNP>IND,4,6,41645,N,N
NSW,251,Watson,6,41680,9,John Koukoulis,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,2162,0,0,0,False,False,False,0,False,False,4,3,4,3,40898>41331>41499>41645,40898>41331>41499,ALP>LNP>GRN>IND,ALP>LNP>IND,5,5,41642,N,N
NSW,251,Watson,7,41331,1,Tony Burke,ALP,Labor,ALP,ALP,,39763,46623,8476,55099,False,False,False,0,True,True,3,2,3,2,40898>41331>41499,40898>41331,ALP>LNP>IND,ALP>IND,1,,41331,Y,Y
NSW,251,Watson,7,41642,2,Vanessa Hadchiti,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3559,0,0,0,False,False,False,0,False,False,3,2,3,2,40898>41331>41499,40898>41331,ALP>LNP>IND,ALP>IND,5,5,41642,N,N
NSW,251,Watson,7,40898,3,Ziad Basyouny,IND,Independent,IND,IND_PROMINENT,LEFT,12209,18699,9036,27735,False,False,False,0,True,True,3,2,3,2,40898>41331>41499,40898>41331,ALP>LNP>IND,ALP>IND,2,,40898,N,N
NSW,251,Watson,7,41976,4,Zain Khan,IND,Independent,OTH,IND_MINOR,CENTRE,1055,0,0,0,False,False,False,0,False,False,3,2,3,2,40898>41331>41499,40898>41331,ALP>LNP>IND,ALP>IND,5,5,41642,N,N
NSW,251,Watson,7,41920,5,Elisha Trevena,ON,Pauline Hanson's One Nation,ON,ON,,2674,0,0,0,False,False,False,0,False,False,3,2,3,2,40898>41331>41499,40898>41331,ALP>LNP>IND,ALP>IND,6,4,41920,N,N
NSW,251,Watson,7,41499,6,Zakir Alam,LP,Liberal,LNP,LIB,,12585,17512,-17512,0,True,False,True,0,True,False,3,2,3,2,40898>41331>41499,40898>41331,ALP>LNP>IND,ALP>IND,3,7,41499,N,N
NSW,251,Watson,7,41847,7,John Mannah,FFPA,Family First,OTH,OTH_FFPA,RIGHT,1428,0,0,0,False,False,False,0,False,False,3,2,3,2,40898>41331>41499,40898>41331,ALP>LNP>IND,ALP>IND,5,5,41642,N,N
NSW,251,Watson,7,41645,8,Jocelyn Brewer,GRN,The Greens,GRN,GRN,,7399,0,0,0,False,False,False,0,False,False,3,2,3,2,40898>41331>41499,40898>41331,ALP>LNP>IND,ALP>IND,4,6,41645,N,N
NSW,251,Watson,7,41680,9,John Koukoulis,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,2162,0,0,0,False,False,False,0,False,False,3,2,3,2,40898>41331>41499,40898>41331,ALP>LNP>IND,ALP>IND,5,5,41642,N,N
NSW,152,Wentworth,0,41967,1,Michael Richmond,IND,Independent,OTH,IND_MINOR,CENTRE,1347,1347,0,1347,False,False,False,0,True,True,6,6,6,6,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912>41967,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,6,1,41967,N,N
NSW,152,Wentworth,0,41532,2,Nick Ward,GRN,The Greens,GRN,GRN,,11241,11241,0,11241,False,False,False,0,True,True,6,6,6,6,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912>41967,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,4,3,41532,N,N
NSW,152,Wentworth,0,41912,3,James Sternhell,ON,Pauline Hanson's One Nation,ON,ON,,2625,2625,0,2625,False,False,False,0,True,True,6,6,6,6,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912>41967,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,5,2,41912,N,N
NSW,152,Wentworth,0,41497,4,Ro Knox,LP,Liberal,LNP,LIB,,40155,40155,0,40155,False,False,False,0,True,True,6,6,6,6,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912>41967,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,2,,41497,N,N
NSW,152,Wentworth,0,41326,5,Savanna Peake,ALP,Labor,ALP,ALP,,14779,14779,0,14779,False,False,False,0,True,True,6,6,6,6,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912>41967,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,3,4,41326,N,N
NSW,152,Wentworth,0,37451,6,Allegra Spender,IND,Independent,IND,IND_PROMINENT,CENTRE_LEFT,40284,40284,0,40284,False,False,False,0,True,True,6,6,6,6,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912>41967,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND>OTH,1,,37451,Y,Y
NSW,152,Wentworth,1,41967,1,Michael Richmond,IND,Independent,OTH,IND_MINOR,CENTRE,1347,1347,-1347,0,True,False,True,0,True,False,6,5,6,5,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND,6,1,41967,N,N
NSW,152,Wentworth,1,41532,2,Nick Ward,GRN,The Greens,GRN,GRN,,11241,11241,378,11619,False,False,False,0,True,True,6,5,6,5,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND,4,3,41532,N,N
NSW,152,Wentworth,1,41912,3,James Sternhell,ON,Pauline Hanson's One Nation,ON,ON,,2625,2625,192,2817,False,False,False,0,True,True,6,5,6,5,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND,5,2,41912,N,N
NSW,152,Wentworth,1,41497,4,Ro Knox,LP,Liberal,LNP,LIB,,40155,40155,241,40396,False,False,False,0,True,True,6,5,6,5,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND,2,,41497,N,N
NSW,152,Wentworth,1,41326,5,Savanna Peake,ALP,Labor,ALP,ALP,,14779,14779,125,14904,False,False,False,0,True,True,6,5,6,5,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND,3,4,41326,N,N
NSW,152,Wentworth,1,37451,6,Allegra Spender,IND,Independent,IND,IND_PROMINENT,CENTRE_LEFT,40284,40284,411,40695,False,False,False,0,True,True,6,5,6,5,37451>41326>41497>41532>41912>41967,37451>41326>41497>41532>41912,ALP>LNP>GRN>ON>IND>OTH,ALP>LNP>GRN>ON>IND,1,,37451,Y,Y
NSW,152,Wentworth,2,41967,1,Michael Richmond,IND,Independent,OTH,IND_MINOR,CENTRE,1347,0,0,0,False,False,False,0,False,False,5,4,5,4,37451>41326>41497>41532>41912,37451>41326>41497>41532,ALP>LNP>GRN>ON>IND,ALP>LNP>GRN>IND,6,1,41967,N,N
NSW,152,Wentworth,2,41532,2,Nick Ward,GRN,The Greens,GRN,GRN,,11241,11619,225,11844,False,False,False,0,True,True,5,4,5,4,37451>41326>41497>41532>41912,37451>41326>41497>41532,ALP>LNP>GRN>ON>IND,ALP>LNP>GRN>IND,4,3,41532,N,N
NSW,152,Wentworth,2,41912,3,James Sternhell,ON,Pauline Hanson's One Nation,ON,ON,,2625,2817,-2817,0,True,False,True,0,True,False,5,4,5,4,37451>41326>41497>41532>41912,37451>41326>41497>41532,ALP>LNP>GRN>ON>IND,ALP>LNP>GRN>IND,5,2,41912,N,N
NSW,152,Wentworth,2,41497,4,Ro Knox,LP,Liberal,LNP,LIB,,40155,40396,1892,42288,False,False,False,0,True,True,5,4,5,4,37451>41326>41497>41532>41912,37451>41326>41497>41532,ALP>LNP>GRN>ON>IND,ALP>LNP>GRN>IND,2,,41497,N,N
NSW,152,Wentworth,2,41326,5,Savanna Peake,ALP,Labor,ALP,ALP,,14779,14904,198,15102,False,False,False,0,True,True,5,4,5,4,37451>41326>41497>41532>41912,37451>41326>41497>41532,ALP>LNP>GRN>ON>IND,ALP>LNP>GRN>IND,3,4,41326,N,N
NSW,152,Wentworth,2,37451,6,Allegra Spender,IND,Independent,IND,IND_PROMINENT,CENTRE_LEFT,40284,40695,502,41197,False,False,False,0,True,True,5,4,5,4,37451>41326>41497>41532>41912,37451>41326>41497>41532,ALP>LNP>GRN>ON>IND,ALP>LNP>GRN>IND,1,,37451,Y,Y
NSW,152,Wentworth,3,41967,1,Michael Richmond,IND,Independent,OTH,IND_MINOR,CENTRE,1347,0,0,0,False,False,False,0,False,False,4,3,4,3,37451>41326>41497>41532,37451>41326>41497,ALP>LNP>GRN>IND,ALP>LNP>IND,6,1,41967,N,N
NSW,152,Wentworth,3,41532,2,Nick Ward,GRN,The Greens,GRN,GRN,,11241,11844,-11844,0,True,False,True,0,True,False,4,3,4,3,37451>41326>41497>41532,37451>41326>41497,ALP>LNP>GRN>IND,ALP>LNP>IND,4,3,41532,N,N
NSW,152,Wentworth,3,41912,3,James Sternhell,ON,Pauline Hanson's One Nation,ON,ON,,2625,0,0,0,False,False,False,0,False,False,4,3,4,3,37451>41326>41497>41532,37451>41326>41497,ALP>LNP>GRN>IND,ALP>LNP>IND,5,2,41912,N,N
NSW,152,Wentworth,3,41497,4,Ro Knox,LP,Liberal,LNP,LIB,,40155,42288,752,43040,False,False,False,0,True,True,4,3,4,3,37451>41326>41497>41532,37451>41326>41497,ALP>LNP>GRN>IND,ALP>LNP>IND,2,,41497,N,N
NSW,152,Wentworth,3,41326,5,Savanna Peake,ALP,Labor,ALP,ALP,,14779,15102,4200,19302,False,False,False,0,True,True,4,3,4,3,37451>41326>41497>41532,37451>41326>41497,ALP>LNP>GRN>IND,ALP>LNP>IND,3,4,41326,N,N
NSW,152,Wentworth,3,37451,6,Allegra Spender,IND,Independent,IND,IND_PROMINENT,CENTRE_LEFT,40284,41197,6892,48089,False,False,False,0,True,True,4,3,4,3,37451>41326>41497>41532,37451>41326>41497,ALP>LNP>GRN>IND,ALP>LNP>IND,1,,37451,Y,Y
