,,,,,,,,,,,,,,,,,,,,,,,,,,2028 FEDERAL ELECTION PROJECTOR,,,,,,,,,,,,,,,,,,,,SEATS PROJECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,FIRST PREFERENCE,,,,,,,TWO-PARTY-PREFERRED,,,,,,,SEATS,,,,,,150,OUT OF,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,SEATS,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,NATIONAL,,,GRN,ALP,OTH,IND,LNP,ON,,ALP,,SWING,,LNP,,,ALP,,CROSSBENCH,,LNP,,NATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALP,,GRN,IND,OTH,ON,LNP
,,,,,,,,,,,,,,,,,,Jagajaga (VIC),,0.3644894393,-0.06111295139,0.1831643792,-0.1113837266,0.1786135634,0.02259055693,0.1793025203,0.1406253045,0.05814803009,-0.002023528608,0.03628206768,0.01130434511,0.4198058793,,0.3516181432,,0.2285759775,,,,,,,,0.6260587559,0.3739412441,,,,,-0.002731782291,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Scullin (VIC),,0.3909176735,-0.05807502424,0.09521271702,-0.1099454994,0.1154212984,0.02126831273,0.2333485472,0.1670478584,0,0,0.165099764,-0.02029564751,0.5104339012,,,,,,0.3000397018,,,,0.1895263971,,0.5693727977,,,0.4306272023,,,-0.07356054941,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bruce (VIC),,0.3789561689,-0.07412801838,0.1383411447,-0.09146140155,0.1323503624,0.01167708351,0.2406503852,0.159084272,0,0,0.1097019388,-0.005171935604,0.5154472181,,0.1835752139,,,,0.300977568,,,,,,0.5675825788,,,0.4324174212,,,-0.07858068124,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dunkley (VIC),,0.3281737829,-0.05463850246,0.2092575201,-0.1139510243,0.131549202,0.01568509886,0.2189194629,0.1502748595,0.02694816055,-0.002647611221,0.08515187162,0.005277179625,0.4808713041,,0.2524583221,,,,0.2666703738,,,,,,0.5525694676,,,0.4474305324,,,-0.01822314215,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Holt (VIC),,0.3777675519,-0.07254181789,0.1481661502,-0.1021512813,0.1228671016,0.01078858011,0.2463201366,0.159102046,0,0,0.1048790597,0.004802473038,0.5171542384,,0.1886982153,,,,0.2941475462,,,,,,0.5707445316,,,0.4292554684,,,-0.0695400483,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Isaacs (VIC),,0.4233616338,-0.07075470824,0.1762069015,-0.1072070067,0.1558115529,0.01530628854,0.1959030354,0.1497858799,0,0,0.04871687639,0.01286954646,0.558238458,,0.2101994133,,,,0.2315621287,,,,,,0.6179350913,,,0.3820649087,,,-0.02546809406,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gorton (VIC),,0.365024016,-0.06549701015,0.174183154,-0.1175121647,0.1212031968,0.0132599719,0.2324649245,0.169545062,0,0,0.1071247087,0.000204140919,0.4956449371,,0.2275472473,,,,0.2768078156,,,,,,0.5602683553,,,0.4397316447,,,-0.04257039988,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lalor (VIC),,0.3675374573,-0.05935912218,0.1447921354,-0.1157634425,0.1584150911,0.005510292741,0.2265856086,0.1562218038,0.02508418764,0.003922671184,0.07758551986,0.009467796959,0.4132437903,,,,0.1954010655,,0.3913551442,,,,,,0.5881277439,,,0.4118722561,,,-0.04400835052,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,La Trobe (VIC),,0.2453200396,-0.07594653575,0.2928848174,-0.09842750284,0.1417452619,0.01255921311,0.2379547473,0.161172721,0,0,0.08209513392,0.0006421045234,0.3652482144,,0.3449713646,,,,0.2897804209,,,,,,0.4447035476,0.5552964524,,,,,0.03469192428,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ballarat (VIC),,0.3680114426,-0.0554915228,0.1688162773,-0.1170360281,0.161488424,0.01815572836,0.2300545651,0.1532514276,0.02534205095,-0.00272376118,0.04628724008,0.003844156096,0.5146554672,,0.2098032417,,,,0.2755412911,,,,,,0.5742395878,,,0.4257604122,,,-0.03240858512,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bendigo (VIC),,0.3007351758,-0.03477417075,0.2608475905,-0.141367816,0.1392914461,0.02599806886,0.2131072082,0.1637529777,0,-0.01051427071,0.08601857939,-0.003094789021,0.4275737814,,0.3335520743,,,,0.2388741443,,,,,,0.493251406,0.506748594,,,,,-0.02073792026,,NATIONAL GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Corangamite (VIC),,0.3216166851,-0.05152309568,0.2326460704,-0.1085190901,0.1671338873,0.02365186457,0.1714818682,0.1393438178,0.0420367579,-0.001849033295,0.06508473109,-0.001104463294,0.3800792955,,0.3890279863,,0.2308927182,,,,,,,,0.5835309687,0.4164690313,,,,,0.003056060002,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Corio (VIC),,0.3640015655,-0.06439619552,0.1357160309,-0.113070564,0.173167414,0.01448578426,0.2509906329,0.1516229644,0.02994777909,0.0008351297384,0.04617657763,0.01052288117,0.3983982089,,,,0.2195583822,,0.3820434088,,,,,,0.594902961,,,0.405097039,,,-0.03741035604,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hawke (VIC),,0.3226337183,-0.06862204904,0.1785807203,-0.1236915472,0.1130469117,0.01500901812,0.2570516277,0.1603911578,0,0,0.128687022,0.01691342035,0.4346190449,,0.2293384688,,,,0.3360424863,,,,,,0.4997511701,,,0.5002488299,,,-0.07655136226,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Casey (VIC),,0.185689897,-0.05686533398,0.2878211813,-0.12088375,0.1340857511,0.02466369846,0.2023020639,0.1516333233,0.1020622637,-0.003019079352,0.08803884302,0.00447114152,0.3834353038,,0.3425023207,,,,0.2740623756,,,,,,0.4561983664,0.5438016336,,,,,0.01414464005,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Flinders (VIC),,0.1572099309,-0.06573934819,0.2923297347,-0.1199028036,0.08584131862,0.02227701905,0.1952519083,0.1422512035,0.2094222094,-0.0114735208,0.05994489807,0.03258745004,,,0.4485907774,,,,0.2451213194,,0.3062879032,,,,,0.6249245063,,,0.3750754937,,0.1020526703,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gippsland (VIC),,0.145741044,-0.06704461442,0.4125158024,-0.1128474157,0.1018296538,0.01690057921,0.3042710785,0.1599575177,0,0,0.03564242131,0.003033933179,0.2273945877,,0.44599936,,,,0.3266060524,,,,,,,0.5799572938,,0.4200427062,,,-0.1136031026,,NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Monash (VIC),,0.1542160383,-0.04875121658,0.2179848018,-0.09980994841,0.078752669,0.02943498155,0.2490333786,0.169379851,0.2316163698,-0.04127938606,0.06839674245,-0.008974281458,,,0.3319996312,,,,0.2630059068,,0.404994462,,,,,0.4986095198,,,0.5013904802,,-0.04183664138,,INDEPENDENT GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Indi (VIC),,0.02318162668,-0.06024073211,0.1928930025,-0.1141549767,0.0536993887,0.0174148224,0.2341062971,0.1620476821,0.4302487201,-0.006933978983,0.06587096488,0.001867183265,,,0.2157813648,,,,0.2798099075,,0.5044087276,,,,,,,0.4493524085,0.5506475915,,-0.03477429454,,INDEPENDENT RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,McEwen (VIC),,0.312544837,-0.06098196027,0.2127623788,-0.1124557938,0.1361016494,0.02508930935,0.2294093658,0.163752076,0,0,0.109181769,-0.01540363131,0.4487755554,,0.2662068461,,,,0.2850175985,,,,,,0.5243782997,,,0.4756217003,,,-0.02216678294,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nicholls (VIC),,0.1265394073,-0.1158388583,0.2810682835,-0.1813469648,0.07044856657,-0.007651096793,0.2275716434,0.1128686896,0.2236940814,0.2236940814,0.07067801784,-0.0317258511,,,0.3871566851,,,,0.2695164102,,0.3433269047,,,,,0.6048124269,,,0.3951875731,,-0.03695894474,,NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mallee (VIC),,0.0999086829,-0.07820095759,0.3125802023,-0.1505390077,0.08378089476,-0.001311340909,0.2375193452,0.135004317,0.1245053007,0.1245053007,0.1417055741,-0.02945831154,0.2351287839,,0.4123171296,,,,0.3525540865,,,,,,,0.550831271,,0.449168729,,,-0.1419471208,,NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Wannon (VIC),,0.06847845876,-0.03711481161,0.3299814801,-0.1064116722,0.05660892977,0.0249807568,0.1908703405,0.1490683925,0.2942298212,-0.02680212981,0.05983096967,-0.003720535641,,,0.3851302981,,,,0.2297528926,,0.3851168093,,,,,0.5387317494,,,0.4612682506,,0.00481609117,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,QUEENSLAND,,PRIMARY,,,,,,,,,,,,3CP,,,,,,,,,,,,2CP,,,,,,,,QUEENSLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,DIVISION,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,LNP,GRN,ON,IND,OTH,SWING,,RESULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Brisbane (QLD),,0.2580797371,-0.06344267922,0.2473523745,-0.09533578296,0.2908531109,0.03203329964,0.1597752494,0.1345100004,0,0,0.04393952798,-0.007764837902,0.2967536937,,0.3789421185,,0.3243041878,,,,,,,,,0.4508515527,0.5491484473,,,,-0.5895977245,,GREENS GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lilley (QLD),,0.3952120606,-0.06554287116,0.1717691701,-0.1052129998,0.186285402,0.02226795135,0.1966889465,0.1541529071,0,0,0.05004442072,-0.005664987471,0.4302881027,,,,0.2056807067,,0.3640311906,,,,,,0.6143723352,,,0.3856276648,,,-0.03082872706,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Griffith (QLD),,0.279846983,-0.06523130657,0.1690529534,-0.09671025511,0.3535616236,0.0370246764,0.1645066521,0.1399301481,0,0,0.03303178796,-0.01501326286,0.367256371,,,,0.3790693094,,0.2536743196,,,,,,0.4851013441,,0.5148986559,,,,-0.1207039851,,GREENS GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Moreton (QLD),,0.3600975094,-0.0629716255,0.1676583588,-0.08952743269,0.2388992228,0.02221177411,0.17389922,0.1452732862,0,0,0.05944568892,-0.0149860021,0.3995801179,,,,0.260130074,,0.3402898082,,,,,,0.6323965341,,,0.3676034659,,,-0.02851510493,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bonner (QLD),,0.3143019923,-0.08076995092,0.2690446514,-0.08568664637,0.1551615193,0.03091071714,0.1969007159,0.1587193747,0,0,0.06459112112,-0.02317349454,0.4479440316,,0.3130965001,,,,0.2389594682,,,,,,0.5130903524,0.4869096476,,,,,-0.03688644017,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bowman (QLD),,0.2491499513,-0.06799007478,0.2889667356,-0.1071642802,0.1380259969,0.02052111203,0.2417095146,0.170867654,0,0,0.08214780162,-0.01623441106,0.3665281702,,0.3338906474,,,,0.2995811824,,,,,,0.4489766109,0.5510233891,,,,,0.0267473188,,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dickson (QLD),,0.273535274,-0.06272159281,0.2550188634,-0.09190290211,0.1087899385,0.03244025111,0.2009248355,0.1589756027,0.09464721234,-0.02729823187,0.06708387622,-0.009493126999,0.4394631318,,0.3104797675,,,,0.2500571007,,,,,,0.5059640293,0.4940359707,,,,,-0.05462509739,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Petrie (QLD),,0.2875359213,-0.07668423074,0.2797330281,-0.09868330182,0.1350348268,0.0168589243,0.2295880997,0.1623917164,0,0,0.0681081241,-0.003883108175,0.4001927091,,0.31841517,,,,0.2813921209,,,,,,0.4796220922,0.5203779078,,,,,-0.0315516183,,LIBERAL-NATIONAL GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fadden (QLD),,0.1987191999,-0.07529988427,0.3030183917,-0.1065470521,0.1132981428,0.02029179637,0.2525695292,0.1726959194,0.03346392288,0.005430063222,0.09893081352,-0.01657084266,0.3193016902,,0.3466539539,,,,0.3340443558,,,,,,,0.5347542738,,0.4652457262,,,-0.4315670416,,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Forde (QLD),,0.2630927847,-0.07933258501,0.2071985512,-0.09990644275,0.1265448978,0.01234420965,0.2696469662,0.1668849463,0.03200112872,0.002362888234,0.1015156714,-0.002353016399,0.3868786989,,0.259379861,,,,0.35374144,,,,,,0.4605425795,,,0.5394574205,,,-0.0574616984,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Oxley (QLD),,0.4559111824,-0.07154656197,0.1189151466,-0.09224283509,0.1564078208,0.02205465129,0.2214351938,0.1663083068,0,-0.01380814652,0.04733065635,-0.01076541453,0.4815797877,,,,0.1738066202,,0.3446135922,,,,,,0.6371367127,,,0.3628632873,,,-0.05609566196,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rankin (QLD),,0.4185982674,-0.07560369833,0.1075013034,-0.08995912488,0.1264486056,0.01701139129,0.2374247841,0.1717428197,0,0,0.1100270394,-0.02319138775,0.4529089293,,,,0.1713350633,,0.3757560073,,,,,,0.606253811,,,0.393746189,,,-0.0492785936,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ryan (QLD),,0.2156602123,-0.06673332353,0.2531000128,-0.09297874076,0.3237100619,0.03388384548,0.1545661359,0.1320747864,0,0,0.05296357721,-0.006246567576,0.2490471272,,0.3951950496,,0.3557578231,,,,,,,,,0.4555442159,0.5444557841,,,,0.01177711943,,GREENS RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Blair (QLD),,0.3017367187,-0.06785345016,0.164011766,-0.1103912648,0.1264877037,0.02203211718,0.2724470139,0.1745242165,0,0,0.1353167976,-0.01831161871,0.4144282892,,0.2111756375,,,,0.3743960733,,,,,,0.4744021703,,,0.5255978297,,,-0.08107475785,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Capricornia (QLD),,0.2464968072,-0.07258744073,0.2577051653,-0.107936905,0.07829112967,0.0164302356,0.325234037,0.16953795,0,0,0.09227286075,-0.005443839871,0.3181670981,,0.2866632229,,,,0.395169679,,,,,,0.3995794534,,,0.6004205466,,,-0.5596667781,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Herbert (QLD),,0.1671043281,-0.06314331336,0.3724678006,-0.1149061422,0.1093242658,0.0155336022,0.2134176867,0.161561392,0,0,0.1376859187,0.0009544613075,0.2825947301,,0.4450951437,,,,0.2723101262,,,,,,0.3557336533,0.6442663467,,,,,0.01052366619,,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hinkler (QLD),,0.2285999596,-0.0832412676,0.27399191,-0.1060554439,0.08546454113,0.0123127617,0.2938446951,0.1613268003,0.02389963339,-0.005372048408,0.09419926072,0.02102919792,0.3005518127,,0.3112485105,,,,0.3881996768,,,,,,,0.4883032955,,0.5116967045,,,-0.0747149239,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Longman (QLD),,0.2811992289,-0.07341698219,0.2504235386,-0.1101141514,0.1088368056,0.01030405289,0.2681775103,0.1692510859,0,0,0.09136291672,0.003975994821,0.3771457947,,0.2823966964,,,,0.3404575089,,,,,,0.4573464564,,,0.5426535436,,,-0.501103101,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Groom (QLD),,0.1095725151,-0.05676475168,0.2999648614,-0.1098861335,0.07345617668,0.01771008589,0.2684377555,0.1729117814,0.1938842403,-0.01341487423,0.054684451,-0.01055610781,,,0.3600320121,,,,0.3116490594,,0.3283189284,,,,,0.5340710086,,,0.4659289914,,-0.02418433449,,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,McPherson (QLD),,0.1659087223,-0.06839668328,0.2586624004,-0.1005208532,0.1164853435,0.03239338243,0.2024644987,0.1589629815,0.1436237345,-0.006425126275,0.1128553005,-0.01601370116,0.3543343368,,0.3630094979,,,,0.2826561653,,,,,,0.4281804301,0.5718195699,,,,,0.02796316918,,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Moncrieff (QLD),,0.1716206875,-0.07295200553,0.3102347625,-0.1088689593,0.1171406201,0.02187119842,0.2229848392,0.1642363592,0.08565204296,-0.00438443811,0.09236704775,9.784534933e-05,0.3161353555,,0.3785922657,,,,0.3052723788,,,,,,0.3984347095,0.6015652905,,,,,0.01408049093,,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dawson (QLD),,0.1950537817,-0.06705167386,0.3045459576,-0.112259502,0.08792545041,0.01740507831,0.2853593078,0.1811833319,0,0,0.1271155024,-0.0192772343,0.2735882989,,0.3561186406,,,,0.3702930604,,,,,,,0.5172892455,,0.4827107545,,,-0.101114703,,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Kennedy (QLD),,0.1123848326,-0.05156342673,0.1492211479,-0.08883929848,0.08592963615,0.02664606082,0.1636418406,0.08604117382,0,-0.01679409737,0.4888225427,0.04450958794,0.1850831352,,,,,,0.2824695443,,,,0.5324473206,,,,,0.304893078,,0.695106922,0.0478652908,,OTHER RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Leichhardt (QLD),,0.2838435416,-0.08100187816,0.1844877972,-0.08791629105,0.1133427199,0.02038294676,0.2528960915,0.172728074,0,-0.017574116,0.1654298498,-0.006618735581,0.3951876706,,0.2297345937,,,,0.3750777357,,,,,,0.4604322952,,,0.5395677048,,,-0.1008707922,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Flynn (QLD),,0.2084456458,-0.04208487858,0.2567294758,-0.1174567972,0.07060217573,0.01371561056,0.3099304644,0.1676884223,0.04931102929,-0.0006351493979,0.104981209,-0.02122720766,0.296931424,,0.2947082709,,,,0.4083603051,,,,,,0.3806285729,,,0.6193714271,,,-0.6026346814,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fairfax (QLD),,0.1743544078,-0.07424979934,0.2739075381,-0.1049826715,0.1237622303,0.021545171,0.23386848,0.1597383741,0.1270549742,-0.00713024304,0.06705236963,0.005079168856,0.3450795163,,0.360667108,,,,0.2942533757,,,,,,0.4231330652,0.5768669348,,,,,0.04406130118,,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fisher (QLD),,0.1585095733,-0.06415907411,0.266323526,-0.1059163281,0.1198345917,0.0236430865,0.2272609603,0.1664955474,0.1541144753,-0.008767893524,0.07395687336,-0.01129533813,,,0.3639743983,,,,0.283975293,,0.3520503087,,,,,0.5150512778,,,0.4849487222,,-0.04529209449,,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Maranoa (QLD),,0.09668037542,-0.06378109847,0.4216863758,-0.1100834605,0.06784274343,0.01633128336,0.2963083236,0.1732827419,0,0,0.1174821817,-0.01574946628,0.1545067429,,0.4658881717,,,,0.3796050854,,,,,,,0.556907946,,0.443092054,,,-0.1440655715,,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Wide Bay (QLD),,0.1832342119,-0.07622941297,0.28276073,-0.1078094183,0.1041668639,0.01769801605,0.2874956823,0.167034845,0.04486242,-0.00365679266,0.09748009191,0.002962762935,0.2984605066,,0.3249914059,,,,0.3765480875,,,,,,,0.5008142045,,0.4991857955,,,-0.07328224408,,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Wright (QLD),,0.1820550061,-0.07211804165,0.2484409202,-0.09215335946,0.1169752473,0.02168174368,0.3290021311,0.1664607428,0,0,0.1235266952,-0.0238710854,0.2757934484,,0.287425298,,,,0.4367812536,,,,,,,0.4498949543,,0.5501050457,,,-0.1298314341,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"WESTERN
AUSTRALIA",,PRIMARY,,,,,,,,,,,,3CP,,,,,,,,,,,,2CP,,,,,,,,WESTERN AUSTRALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,DIVISION,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,LNP,GRN,ON,IND,OTH,SWING,,RESULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cowan (WA),,0.4062760825,-0.05997660884,0.1467685067,-0.09488697845,0.1246125295,0.01678132321,0.199600079,0.1489557129,0.03303363064,-0.002507917708,0.08970917168,-0.008365531096,0.5397150042,,0.2104577844,,,,0.2498272113,,,,,,0.599485015,,,0.400514985,,,-0.03686160088,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Curtin (WA),,0.08859972766,-0.05972772042,0.3050905418,-0.09772678739,0.1067331347,0.02856363931,0.1516072025,0.1256646122,0.3318254729,0.009541233974,0.0161439204,-0.006314977731,,,0.3319940922,,,,0.1711563294,,0.4968495785,,,,,0.4486270968,,,0.5513729032,,0.01868125263,,INDEPENDENT RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Perth (WA),,0.3636985149,-0.06682195507,0.1523054289,-0.1085911588,0.2594133805,0.01414492544,0.2122858551,0.1489713678,0,0,0.01229682067,0.01229682067,0.3880265332,,,,0.2730586062,,0.3389148606,,,,,,0.6324139857,,,0.3675860143,,,-0.03270891414,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fremantle (WA),,0.3238436306,-0.06220356415,0.08488911989,-0.1036353098,0.1429092009,0.02734080767,0.2024635829,0.1413160259,0.2172029226,-0.01289597097,0.02869154306,0.01007801129,0.4115885674,,,,,,0.2317649597,,0.3566464729,,,,0.4546824853,,,,0.5453175147,,-0.05217152434,,INDEPENDENT GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Swan (WA),,0.3645994241,-0.06170297723,0.1706531055,-0.09864888878,0.1895231622,0.01465543729,0.1995593674,0.1473513902,0,0,0.07566494087,-0.001654961455,0.4108530366,,,,0.2236228286,,0.3655241348,,,,,,0.6109954682,,,0.3890045318,,,-0.02890453181,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tangney (WA),,0.3619819124,-0.06305254982,0.24883759,-0.09377577505,0.1496326067,0.01980226009,0.1826943899,0.1419703672,0,0,0.05685350101,-0.00494430242,0.4894584677,,0.29707468,,,,0.2134668522,,,,,,0.5473477396,0.4526522604,,,,,-0.02255226039,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
