division,division_key,state,classification,scenario,eliminated,alive_set,historical_votes_at_elimination,position_conflict,current_seat_evidence_weight,flow_total_variation_pp,max_recipient_shift_pp,largest_shift_recipient,largest_shift_direction,largest_shift_signed_pp,encountered_current_path,encountered_unshrunk_path,current_model_transfer_pct,estimated_current_round_effect_pp,local_ALP,local_LNP,local_GRN,local_ON,local_IND,local_OTH,current_ALP,current_LNP,current_GRN,current_ON,current_IND,current_OTH
Durack,DURACK,WA,Rural,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,10423.0,False,0.49210290739708495,6.507298957252745,6.507298957252744,ON,toward pooled evidence,6.507298957252744,False,False,,0.0,0.1789312098244267,0.3222680610189005,0.2078096517317471,0.2909910774249256,0.0,0.0,0.1788162316298511,0.26920117825315104,0.19591852311954477,0.3560640669974531,0.0,0.0
Hinkler,HINKLER,QLD,Provincial,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,9719.0,False,0.4967857809627051,6.4673039176950535,6.467303917695055,ALP,toward pooled evidence,6.467303917695055,False,False,,0.0,0.558699454676407,0.2508488527626299,0.0,0.190451692560963,0.0,0.0,0.6233724938533576,0.2066299241555608,0.0,0.1699975819910816,0.0,0.0
O'Connor,O'CONNOR,WA,Rural,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,12283.0,False,0.4967857809627051,6.446134297861943,6.4461342978619385,LNP,away from local history,-6.4461342978619385,False,False,,0.0,0.6260685500284947,0.3055442481478466,0.0,0.0683872018236587,0.0,0.0,0.6590022506791389,0.2410829051692272,0.0,0.09991484415163401,0.0,0.0
Ryan,RYAN,QLD,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,5265.0,False,0.4973863553484676,6.43971413630199,6.439714136301989,LNP,away from local history,-6.439714136301989,True,True,17.780948882292858,1.1450422787416437,0.1405508072174738,0.7316239316239316,0.1278252611585945,0.0,0.0,0.0,0.16373217216475128,0.6672267902609118,0.16904103757433697,0.0,0.0,0.0
Scullin,SCULLIN,VIC,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,13285.0,False,0.4973863553484676,6.429493063563231,6.4294930635632355,GRN,away from local history,-6.4294930635632355,False,False,,0.0,0.1747835905156191,0.487467068121942,0.3377493413624388,0.0,0.0,0.0,0.18075909148284963,0.5457864977903438,0.2734544107268065,0.0,0.0,0.0
Berowra,BEROWRA,NSW,Outer metro,IND|ALP+LNP,IND,ALP+LNP,22150.0,False,0.4842595328516168,6.416880352511267,6.416880352511267,ALP,away from local history,-6.416880352511267,False,False,,0.0,0.7362979683972912,0.2637020316027088,0.0,0.0,0.0,0.0,0.6721291648721786,0.32787083512782145,0.0,0.0,0.0,0.0
Canning,CANNING,WA,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,7300.0,False,0.49210290739708495,6.406913927419161,4.574501980281548,ON,toward pooled evidence,4.574501980281548,True,True,6.99948708441997,0.4484511128596084,0.2183561643835616,0.1653424657534246,0.306986301369863,0.3093150684931506,0.0,0.0,0.19933078490007727,0.1836665852248008,0.26194254157915586,0.35506008829596614,0.0,0.0
Spence,SPENCE,SA,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,24576.0,False,0.49623399434240484,6.357075150029664,6.357075150029667,ALP,toward pooled evidence,6.357075150029667,False,False,,0.0,0.6697591145833334,0.3302408854166667,0.0,0.0,0.0,0.0,0.73332986608363,0.26667013391637007,0.0,0.0,0.0,0.0
Shortland,SHORTLAND,NSW,Provincial,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,4680.0,False,0.4928760932248753,6.3207399351166025,3.51581070961591,GRN,toward pooled evidence,3.51581070961591,False,False,,0.0,0.1017094017094017,0.1489316239316239,0.0752136752136752,0.3959401709401709,0.2782051282051282,0.0,0.118241814394666,0.1604485035013666,0.1103717823098343,0.3663810749719266,0.24455682482220653,0.0
Goldstein,GOLDSTEIN,VIC,Inner metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,3846.0,False,0.49624702142853383,6.318019113283715,6.318019113283713,LNP,away from local history,-6.318019113283713,False,False,,0.0,0.0699427977119084,0.6934477379095164,0.0514820592823713,0.0,0.1851274050962038,0.0,0.08421042363575541,0.6302675467766794,0.05989091470730548,0.0,0.2256311148802598,0.0
Groom,GROOM,QLD,Provincial,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,10434.0,False,0.4928760932248753,6.271981136581795,4.40594440561401,IND,away from local history,-4.40594440561401,True,True,5.468445100109369,0.3429798451431911,0.0888441633122484,0.1655165804101974,0.0724554341575618,0.3744489170021085,0.2987349051178838,0.0,0.11190084595507041,0.16862283205683049,0.10901231123392469,0.3557885496924307,0.25467546106174377,0.0
Lyne,LYNE,NSW,Rural,IND|ALP+LNP,IND,ALP+LNP,28390.0,False,0.4842595328516168,6.258772607629451,6.258772607629459,ALP,toward pooled evidence,6.258772607629459,False,False,,0.0,0.5040507220852413,0.4959492779147587,0.0,0.0,0.0,0.0,0.5666384481615359,0.43336155183846425,0.0,0.0,0.0,0.0
Pearce,PEARCE,WA,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,10082.0,False,0.49210290739708495,6.258685592544746,6.2344847908027194,ON,toward pooled evidence,6.2344847908027194,True,True,9.523042309095231,0.5960172769712837,0.1804205514778813,0.2424122197976592,0.3005356080142828,0.2766316207101765,0.0,0.0,0.18066255949530163,0.2215928352623469,0.25876813662414777,0.33897646861820374,0.0,0.0
McMahon,MCMAHON,NSW,Outer metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,9574.0,False,0.4891380938285854,6.253798633804165,6.25379863380417,IND,toward pooled evidence,6.25379863380417,False,False,,0.0,0.6128055149362858,0.0822017965322749,0.0,0.0,0.3049926885314393,0.0,0.5511279665563991,0.08134135857411999,0.0,0.0,0.367530674869481,0.0
Warringah,WARRINGAH,NSW,Inner metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,3641.0,False,0.49624702142853383,6.167997107981772,6.167997107981771,LNP,away from local history,-6.167997107981771,False,False,,0.0,0.068662455369404,0.6904696511947267,0.0661906069761054,0.0,0.1746772864597638,0.0,0.08357505756187877,0.6287896801149091,0.06718998768986056,0.0,0.22044527463335165,0.0
Whitlam,WHITLAM,NSW,Provincial,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,6546.0,False,0.4928760932248753,6.166776302345898,4.8435096843180645,IND,away from local history,-4.8435096843180645,True,True,5.162227612948377,0.31834302910845685,0.1604032997250229,0.1318362358692331,0.102047051634586,0.2983501374885426,0.3073632752826153,0.0,0.14717063354474463,0.15202259542101226,0.12359731204820532,0.31828128054660315,0.25892817843943466,0.0
Greenway,GREENWAY,NSW,Outer metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,4294.0,False,0.4928760932248753,6.150009430153236,6.130975319284914,ON,away from local history,-6.130975319284914,False,False,,0.0,0.1227293898462971,0.1711690731252911,0.0642757335817419,0.4648346530041919,0.1769911504424778,0.0,0.12253904873761394,0.1941404786957598,0.09442564764212148,0.4035248998113429,0.18536992511316197,0.0
Newcastle,NEWCASTLE,NSW,Provincial,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,888.0,False,0.49468416109185825,6.1368968645170225,6.136896864517022,OTH,away from local history,-6.136896864517022,False,False,,0.0,0.1756756756756756,0.1036036036036036,0.1846846846846846,0.1137387387387387,0.0,0.4222972972972973,0.18772574388951924,0.11749567477880521,0.20289500450670628,0.13095524817284213,0.0,0.3609283286521272
Watson,WATSON,NSW,Inner metro,OTH|ALP+GRN+IND+LNP,OTH,ALP+GRN+IND+LNP,8749.0,False,0.49126663521074854,6.1354789820898485,4.756538265174886,LNP,away from local history,-4.756538265174886,False,False,,0.0,0.2179677677448851,0.3336381300720082,0.1226425877243113,0.0,0.3257515144587953,0.0,0.20417836057573552,0.2860727474202594,0.15605037087191773,0.0,0.35369852113208744,0.0
Grey,GREY,SA,Rural,ON|ALP+IND+LNP,ON,ALP+IND+LNP,15451.0,False,0.49557127547287594,6.130757021759539,6.130757021759542,LNP,toward pooled evidence,6.130757021759542,False,False,,0.0,0.2105365348521131,0.3817228658339266,0.0,0.0,0.4077405993139603,0.0,0.16285297025811968,0.44303043605152204,0.0,0.0,0.39411659369035834,0.0
Warringah,WARRINGAH,NSW,Inner metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,10528.0,False,0.4891380938285854,6.0918056351517444,6.091805635151743,ALP,toward pooled evidence,6.091805635151743,False,False,,0.0,0.3004369300911854,0.0747530395136778,0.0,0.0,0.6248100303951368,0.0,0.3613549864427028,0.07469938104692195,0.0,0.0,0.5639456325103752,0.0
Riverina,RIVERINA,NSW,Rural,GRN|ALP+IND+LNP+ON+OTH,GRN,ALP+IND+LNP+ON+OTH,5836.0,False,0.4893801277488708,6.089919480030237,6.089919480030237,IND,toward pooled evidence,6.089919480030237,True,True,6.530602936261225,0.397708460378799,0.5011994516792323,0.0801919122686771,0.0,0.0747087045921864,0.1946538725154215,0.1492460589444825,0.4826248143441554,0.07716738857895489,0.0,0.06004309383403189,0.2555530673157239,0.12461163592713394
Blaxland,BLAXLAND,NSW,Inner metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,3620.0,False,0.4928760932248753,6.05507022683316,5.8780225464401035,ON,away from local history,-5.8780225464401035,True,True,4.890142317706592,0.29610155152922085,0.1262430939226519,0.2002762430939226,0.0839779005524861,0.4430939226519337,0.1464088397790055,0.0,0.12886890554041788,0.19850576628999209,0.11768899044265288,0.3843136971875328,0.1706226405394044,0.0
Richmond,RICHMOND,NSW,Rural,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,11529.0,False,0.4973863553484676,6.048065896870079,6.048065896870081,LNP,away from local history,-6.048065896870081,False,False,,0.0,0.1222135484430566,0.757394396738659,0.1203920548182843,0.0,0.0,0.0,0.14929419532188257,0.6969137377699584,0.15379206690815914,0.0,0.0,0.0
Wentworth,WENTWORTH,NSW,Inner metro,ALP|IND+LNP,ALP,IND+LNP,19302.0,False,0.47404403337557105,6.035411345920825,6.035411345920827,IND,away from local history,-6.035411345920827,False,False,,0.0,0.0,0.1534556004559113,0.0,0.0,0.8465443995440887,0.0,0.0,0.21380971391511955,0.0,0.0,0.7861902860848804,0.0
Cowper,COWPER,NSW,Provincial,ON|ALP+IND+LNP,ON,ALP+IND+LNP,10646.0,False,0.49557127547287594,5.977782665086018,5.977782665086018,LNP,away from local history,-5.977782665086018,False,False,,0.0,0.1027616006011647,0.6306594025925231,0.0,0.0,0.2665789968063122,0.0,0.10884069582630514,0.5708815759416629,0.0,0.0,0.32027772823203193,0.0
Gippsland,GIPPSLAND,VIC,Rural,ON|ALP+LNP,ON,ALP+LNP,17197.0,False,0.49385098454142856,5.968748025291373,5.968748025291376,ALP,toward pooled evidence,5.968748025291376,False,False,,0.0,0.1527010525091585,0.8472989474908414,0.0,0.0,0.0,0.0,0.21238853276207226,0.7876114672379277,0.0,0.0,0.0,0.0
Swan,SWAN,WA,Inner metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,7599.0,False,0.49210290739708495,5.935843340959435,5.518714827995819,ON,toward pooled evidence,5.518714827995819,True,True,7.566494086470346,0.4491352353758395,0.26082379260429,0.1979207790498749,0.2754309777602316,0.2658244505856034,0.0,0.0,0.22119109028150497,0.2020920641795111,0.2557052466734224,0.32101159886556163,0.0,0.0
Barton,BARTON,NSW,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,9524.0,False,0.4973863553484676,5.908031504583324,5.908031504583319,ALP,away from local history,-5.908031504583319,False,False,,0.0,0.2889542209155817,0.5707685846283075,0.1402771944561108,0.0,0.0,0.0,0.2298739058697485,0.6063907505306981,0.16373534359955344,0.0,0.0,0.0
Forde,FORDE,QLD,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,12249.0,False,0.49210290739708495,5.874500775393169,4.216773034714066,ON,away from local history,-4.216773034714066,True,True,11.165451407679,0.6559145295202504,0.1187035676381745,0.2340599232590415,0.1648297820230223,0.4824067270797616,0.0,0.0,0.15029145231200297,0.21748264585225052,0.19198690510312555,0.440238996732621,0.0,0.0
Parramatta,PARRAMATTA,NSW,Inner metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,2760.0,False,0.49468416109185825,5.849129001356178,5.849129001356171,OTH,toward pooled evidence,5.849129001356171,False,False,,0.0,0.2670289855072463,0.1557971014492753,0.286231884057971,0.147463768115942,0.0,0.1434782608695652,0.23768792404986128,0.14539767622345132,0.2719458517420574,0.14299899710150296,0.0,0.20196955088312693
Forde,FORDE,QLD,Outer metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,3377.0,False,0.49468416109185825,5.814730490212612,3.591662751701033,ON,away from local history,-3.591662751701033,True,True,3.200112871935998,0.18607793888568094,0.1690849866745632,0.0994965946106011,0.1761918862896061,0.2161681966242226,0.0,0.3390583358010068,0.18467080794845417,0.11476600850768584,0.20348395602075653,0.18025156910721232,0.0,0.316827658415891
Wentworth,WENTWORTH,NSW,Inner metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,2817.0,False,0.49624702142853383,5.808547618049596,5.219271140365345,LNP,away from local history,-5.219271140365345,False,False,,0.0,0.0702875399361022,0.6716364927227547,0.0798722044728434,0.0,0.1782037628682996,0.0,0.08438150093767224,0.6194437813191014,0.07397943969600088,0.0,0.22219527804722553,0.0
Fairfax,FAIRFAX,QLD,Rural,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,8698.0,False,0.4928760932248753,5.775835318827427,4.414325973082972,ON,away from local history,-4.414325973082972,True,True,6.705236962798843,0.38728344470840703,0.0676017475281673,0.1732582202805242,0.0720855369050356,0.452977696022074,0.2340767992641986,0.0,0.09287501966472828,0.18411621560817407,0.09371262262909921,0.40883443629124433,0.2204617058067542,0.0
Flinders,FLINDERS,VIC,Rural,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,4124.0,False,0.4928760932248753,5.6758954594845665,5.206345729604656,IND,away from local history,-5.206345729604656,True,True,5.994489807059946,0.3402409747781806,0.0851115421920465,0.2039282250242483,0.074199806013579,0.3268671193016489,0.3098933074684772,0.0,0.1015051788518308,0.19923272772544912,0.09475469532734408,0.3466775479229452,0.2578298501724307,0.0
Hughes,HUGHES,NSW,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,7659.0,False,0.49210290739708495,5.672787081345784,4.011690756043143,GRN,toward pooled evidence,4.011690756043143,True,True,10.91664113,0.6192778077395205,0.1481916699308003,0.2425904165034599,0.139313226269748,0.4699046872959916,0.0,0.0,0.1648026331838268,0.22168052637936003,0.17943013383017944,0.43408670660663384,0.0,0.0
Paterson,PATERSON,NSW,Provincial,IND|ALP+LNP,IND,ALP+LNP,20485.0,False,0.4842595328516168,5.653730046171818,5.653730046171823,ALP,toward pooled evidence,5.653730046171823,False,False,,0.0,0.4985111056870881,0.5014888943129119,0.0,0.0,0.0,0.0,0.5550484061488064,0.44495159385119376,0.0,0.0,0.0,0.0
Dobell,DOBELL,NSW,Provincial,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,10715.0,False,0.49210290739708495,5.644276953320518,4.149395020913079,LNP,toward pooled evidence,4.149395020913079,True,True,7.94227829012635,0.44828418309818047,0.2555296313579094,0.1251516565562296,0.2557162855809612,0.3636024265048996,0.0,0.0,0.21690501074582402,0.16664560676536042,0.23789813665984152,0.37855124582897404,0.0,0.0
Burt,BURT,WA,Outer metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,2150.0,False,0.49468416109185825,5.635191889226844,3.6414208826079904,GRN,toward pooled evidence,3.6414208826079904,True,True,1.8961521741327307,0.10685181352412611,0.2423255813953488,0.1055813953488372,0.1581395348837209,0.1297674418604651,0.0,0.3641860465116279,0.22090177010577483,0.1177760630562913,0.19455374370980083,0.1375104842191996,0.0,0.3292579389089335
Lyons,LYONS,TAS,Rural,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,8822.0,False,0.4973863553484676,5.629829803295877,5.629829803295882,LNP,toward pooled evidence,5.629829803295882,False,False,,0.0,0.2832690999773294,0.5250510088415326,0.191679891181138,0.0,0.0,0.0,0.2294010291081518,0.5813493068744914,0.1892496640173569,0.0,0.0,0.0
Watson,WATSON,NSW,Inner metro,ON|ALP+GRN+IND+LNP+OTH,ON,ALP+GRN+IND+LNP+OTH,3705.0,False,0.49390997044238744,5.628841793269757,3.0067821164172335,LNP,toward pooled evidence,3.0067821164172335,False,False,,0.0,0.1403508771929824,0.3614035087719298,0.091497975708502,0.0,0.1487179487179487,0.258029689608637,0.12005324332758244,0.3914713299361022,0.07907542396862999,0.0,0.17493854548647392,0.23446145728121146
Reid,REID,NSW,Inner metro,IND|ALP+GRN+LNP+ON,IND,ALP+GRN+LNP+ON,3566.0,False,0.49547153734336485,5.598511313609716,4.037711502898936,ON,toward pooled evidence,4.037711502898936,False,False,,0.0,0.3045429052159282,0.159562535053281,0.3785754346606842,0.1573191250701065,0.0,0.0,0.2826950642940953,0.17517053316038877,0.34443816244642,0.1976962400990959,0.0,0.0
Parkes,PARKES,NSW,Rural,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,22100.0,False,0.49210290739708495,5.561996179419782,5.561996179419785,GRN,toward pooled evidence,5.561996179419785,False,False,,0.0,0.2146153846153846,0.2619457013574661,0.0748868778280543,0.448552036199095,0.0,0.0,0.19637651779254725,0.2395163696827065,0.13050683962225215,0.43360027290249414,0.0,0.0
Robertson,ROBERTSON,NSW,Provincial,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,6429.0,False,0.49210290739708495,5.543155740296451,3.790649471844476,ON,toward pooled evidence,3.790649471844476,True,True,5.204228073253255,0.28847846718065717,0.2494944781459014,0.1723440659511588,0.2597604604137501,0.3184009954891896,0.0,0.0,0.213935094303608,0.1898691286356786,0.23988828685307909,0.3563074902076344,0.0,0.0
Bass,BASS,TAS,Provincial,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,2988.0,False,0.4928760932248753,5.511791299973651,4.174787273116825,IND,away from local history,-4.174787273116825,True,True,4.793605899085772,0.2642135529008333,0.14524765729585,0.144243641231593,0.0632530120481927,0.3530789825970549,0.2941767068273092,0.0,0.13970077971394074,0.15813790890306959,0.10447665737645262,0.345255819910396,0.25242883409614103,0.0
Pearce,PEARCE,WA,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,17864.0,False,0.49623399434240484,5.49295972257679,5.492959722576796,ALP,toward pooled evidence,5.492959722576796,False,False,,0.0,0.6869122257053292,0.3130877742946708,0.0,0.0,0.0,0.0,0.7418418229310971,0.2581581770689029,0.0,0.0,0.0,0.0
La Trobe,LA TROBE,VIC,Provincial,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,8440.0,False,0.49210290739708495,5.477054268723893,5.477054268723891,GRN,toward pooled evidence,5.477054268723891,True,True,8.209513391014859,0.44963950362403887,0.194431279620853,0.2546208530805687,0.1127962085308056,0.4381516587677725,0.0,0.0,0.18683833421884882,0.23035777479335226,0.16756675121804454,0.4152371397697544,0.0,0.0
Shortland,SHORTLAND,NSW,Provincial,IND|ALP+GRN+LNP+ON,IND,ALP+GRN+LNP+ON,6107.0,False,0.49547153734336485,5.471928682671812,5.471928682671812,ALP,away from local history,-5.471928682671812,False,False,,0.0,0.3602423448501719,0.1440969379400687,0.2457835271000491,0.2498771901097101,0.0,0.0,0.30552305802345386,0.16836841033532043,0.2655687878894146,0.2605397437518111,0.0,0.0
Bullwinkel,BULLWINKEL,WA,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,14936.0,False,0.49623399434240484,5.441426251625811,5.441426251625813,ALP,toward pooled evidence,5.441426251625813,False,False,,0.0,0.687935190144617,0.312064809855383,0.0,0.0,0.0,0.0,0.7423494526608752,0.2576505473391249,0.0,0.0,0.0,0.0
O'Connor,O'CONNOR,WA,Rural,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,10668.0,False,0.49210290739708495,5.425213104036349,3.9881188906844836,LNP,away from local history,-3.9881188906844836,False,False,,0.0,0.1120172478440195,0.2963067116610424,0.212692163479565,0.378983877015373,0.0,0.0,0.1458876763938347,0.2564255227541976,0.19832122134604635,0.39936557950592133,0.0,0.0
New England,NEW ENGLAND,NSW,Rural,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,6752.0,False,0.4928760932248753,5.368852153008128,4.66589455442365,ON,away from local history,-4.66589455442365,False,False,,0.0,0.1063388625592417,0.2085308056872037,0.0679798578199052,0.4579383886255924,0.1592120853080568,0.0,0.11196761758404683,0.201501229701359,0.09168903156158505,0.411279443081356,0.18356267807165322,0.0
Moncrieff,MONCRIEFF,QLD,Provincial,IND|ALP+GRN+LNP+ON,IND,ALP+GRN+LNP+ON,9995.0,False,0.49547153734336485,5.367614677225522,5.282209641241869,GRN,away from local history,-5.282209641241869,False,False,,0.0,0.2348174087043521,0.1938969484742371,0.3896948474237118,0.1815907953976988,0.0,0.0,0.24337857209009114,0.19304289811440062,0.3368727510112932,0.22670577878421505,0.0,0.0
Jagajaga,JAGAJAGA,VIC,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,21083.0,False,0.49623399434240484,5.359477447139508,5.35947744713951,LNP,toward pooled evidence,5.35947744713951,False,False,,0.0,0.9023383768913342,0.0976616231086657,0.0,0.0,0.0,0.0,0.8487436024199393,0.15125639758006082,0.0,0.0,0.0,0.0
Fremantle,FREMANTLE,WA,Inner metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,6604.0,False,0.49624702142853383,5.318293022548672,5.258979616524684,IND,away from local history,-5.258979616524684,False,False,,0.0,0.0844942459115687,0.4762265293761357,0.0693519079345851,0.0,0.3699273167777104,0.0,0.09143153646230846,0.5224721690508828,0.0687587738743453,0.0,0.3173375206124636,0.0
Berowra,BEROWRA,NSW,Outer metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,4517.0,False,0.4928760932248753,5.275575590640223,5.275575590640225,IND,away from local history,-5.275575590640225,True,True,2.9542655312067985,0.15585451124704358,0.1160061988045162,0.1972548151427939,0.1126854106707992,0.2765109586008412,0.2975426167810494,0.0,0.11922534860293649,0.20699751731021854,0.1182856201600538,0.310704653052144,0.24478686087464718,0.0
Casey,CASEY,VIC,Rural,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,9249.0,False,0.4928760932248753,5.273827899643831,3.5730728315190587,IND,toward pooled evidence,3.5730728315190587,True,True,8.803884301823922,0.4643017065619535,0.0839009622661909,0.1968861498540382,0.1489890799005297,0.4334522651097416,0.1367715428694994,0.0,0.10090851294743866,0.19576185722736014,0.13161654045586957,0.3992108181846417,0.17250227118469003,0.0
Braddon,BRADDON,TAS,Rural,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,8562.0,True,0.4967857809627051,5.261853031791341,5.261853031791343,LNP,toward pooled evidence,5.261853031791343,True,True,13.10133811191517,0.6893731566470428,0.7145526746087363,0.0728801681850035,0.0,0.2125671572062602,0.0,0.0,0.7029599056115354,0.12549869850291692,0.0,0.17154139588554768,0.0,0.0
Indi,INDI,VIC,Rural,ALP|IND+LNP+ON,ALP,IND+LNP+ON,10706.0,False,0.5,5.234957458009953,5.234957458009948,IND,away from local history,-5.234957458009948,False,False,,0.0,0.0,0.1427237063328974,0.0,0.1269381655146646,0.7303381281524379,0.0,0.0,0.18983195489360255,0.0,0.13217949153405906,0.6779885535723384,0.0
Nicholls,NICHOLLS,VIC,Rural,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,10798.0,False,0.49210290739708495,5.22937132387337,4.690078764582076,GRN,toward pooled evidence,4.690078764582076,False,False,,0.0,0.168086682719022,0.2614373032042971,0.0920540840896462,0.4784219299870346,0.0,0.0,0.17347960831193499,0.23926618547341674,0.13895487173546697,0.44829933447918136,0.0,0.0
Mayo,MAYO,SA,Rural,LNP|ALP+OTH,LNP,ALP+OTH,36751.0,False,0.5,5.200476919613815,5.200476919613816,OTH,away from local history,-5.200476919613816,False,False,,0.0,0.1711790155369922,0.0,0.0,0.0,0.0,0.8288209844630078,0.22318378473313033,0.0,0.0,0.0,0.0,0.7768162152668696
Robertson,ROBERTSON,NSW,Provincial,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,3741.0,False,0.49468416109185825,5.1991745610654085,4.355926275977051,OTH,toward pooled evidence,4.355926275977051,True,True,3.032158511,0.15764721395509168,0.2413793103448276,0.1144079123229083,0.2579524191392676,0.1716118684843624,0.0,0.214648489708634,0.22022829128651464,0.12284039517379189,0.2391393922604727,0.15958416881081627,0.0,0.25820775246840455
Hume,HUME,NSW,Outer metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,7922.0,False,0.4928760932248753,5.175443678750598,5.142460612184202,ON,away from local history,-5.142460612184202,False,False,,0.0,0.0949255238576117,0.2171168896743246,0.0936632163595051,0.4453420853319869,0.1489522847765715,0.0,0.10883518789256269,0.2167870590086607,0.10891003534333871,0.39391747921014497,0.17155023854529294,0.0
Banks,BANKS,NSW,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,7989.0,False,0.4973863553484676,5.155487650357352,5.155487650357352,GRN,away from local history,-5.155487650357352,False,False,,0.0,0.1404431092752534,0.5700337964701464,0.2895230942546001,0.0,0.0,0.0,0.15600650532221624,0.6060252769267572,0.23796821775102664,0.0,0.0,0.0
Moncrieff,MONCRIEFF,QLD,Provincial,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,10650.0,False,0.4928760932248753,5.151033950312856,4.685545817927872,ON,away from local history,-4.685545817927872,False,False,,0.0,0.1086384976525821,0.1384976525821596,0.1017840375586854,0.4300469483568075,0.2210328638497652,0.0,0.12165700013272109,0.15530584846582235,0.12346767869801228,0.3831914901775289,0.2163779825259154,0.0
