State,DivisionID,Electorate,EliminatedModelCategory,FinishPosition,CategoryExitCount,AliveModelCategoriesAfter,RecipientModelCategory,ObservedExitShare,PassThroughShare,ShareDelta,AbsoluteShareDelta
VIC,226,McEwen,ON,4,6,ALP>LNP>GRN,LNP,0.6135342320909332,0.6135342320909332,0.0,0.0
VIC,226,McEwen,OTH,5,5,ALP>LNP>GRN>ON,ALP,0.20233085140822274,0.180834739911002,-0.02149611149722075,0.02149611149722075
VIC,226,McEwen,OTH,5,5,ALP>LNP>GRN>ON,GRN,0.4478795726772418,0.33059690041430106,-0.11728267226294076,0.11728267226294076
VIC,226,McEwen,OTH,5,5,ALP>LNP>GRN>ON,LNP,0.1120103593395921,0.1448519257326991,0.032841566393106994,0.032841566393106994
VIC,226,McEwen,OTH,5,5,ALP>LNP>GRN>ON,ON,0.23777921657494336,0.34371643394199786,0.1059372173670545,0.1059372173670545
VIC,228,Melbourne,LNP,3,5,ALP>GRN,ALP,0.7928158797724015,0.7928158797724015,0.0,0.0
VIC,228,Melbourne,LNP,3,5,ALP>GRN,GRN,0.2071841202275985,0.2071841202275985,0.0,0.0
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,ALP,0.20769817073170732,0.20769817073170732,0.0,0.0
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,GRN,0.051448170731707314,0.051448170731707314,0.0,0.0
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,LNP,0.3902439024390244,0.3902439024390244,0.0,0.0
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,OTH,0.35060975609756095,0.35060975609756095,0.0,0.0
VIC,228,Melbourne,OTH,4,4,ALP>LNP>GRN,ALP,0.3093058733790999,0.31108100050656395,0.0017751271274640268,0.0017751271274640268
VIC,228,Melbourne,OTH,4,4,ALP>LNP>GRN,GRN,0.2393211289092296,0.3303188834944219,0.0909977545851923,0.0909977545851923
VIC,228,Melbourne,OTH,4,4,ALP>LNP>GRN,LNP,0.4513729977116705,0.35860011599901415,-0.09277288171265635,0.09277288171265635
VIC,229,Menzies,GRN,3,6,ALP>LNP,ALP,0.8317441516138585,0.8317441516138585,0.0,0.0
VIC,229,Menzies,GRN,3,6,ALP>LNP,LNP,0.16825584838614155,0.16825584838614155,0.0,0.0
VIC,229,Menzies,IND,4,5,ALP>LNP>GRN,ALP,0.32314361938639397,0.32314361938639397,0.0,0.0
VIC,229,Menzies,IND,4,5,ALP>LNP>GRN,GRN,0.4353045798132503,0.4353045798132503,0.0,0.0
VIC,229,Menzies,IND,4,5,ALP>LNP>GRN,LNP,0.2415518008003557,0.2415518008003557,0.0,0.0
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,ALP,0.092663172939495,0.092663172939495,0.0,0.0
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,GRN,0.05550262029537875,0.05550262029537875,0.0,0.0
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,IND,0.2651262505955217,0.2651262505955217,0.0,0.0
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,LNP,0.5867079561696046,0.5867079561696046,0.0,0.0
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,ALP,0.07292675056469829,0.09298335906673529,0.020056608502037,0.020056608502037
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,GRN,0.1732817037754114,0.12660833762223367,-0.04667336615317774,0.04667336615317774
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,IND,0.1403678606001936,0.15731686395608166,0.01694900335588806,0.01694900335588806
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,LNP,0.26137463697967084,0.2720878366786756,0.01071319969900475,0.01071319969900475
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,ON,0.3520490480800258,0.3510036026762738,-0.00104544540375201,0.00104544540375201
VIC,232,Scullin,GRN,3,6,ALP>LNP,ALP,0.6938573143364125,0.6938573143364125,0.0,0.0
VIC,232,Scullin,GRN,3,6,ALP>LNP,LNP,0.3061426856635875,0.3061426856635875,0.0,0.0
VIC,232,Scullin,ON,4,5,ALP>LNP>GRN,ALP,0.17478359051561912,0.17478359051561912,0.0,0.0
VIC,232,Scullin,ON,4,5,ALP>LNP>GRN,GRN,0.33774934136243884,0.33774934136243884,0.0,0.0
VIC,232,Scullin,ON,4,5,ALP>LNP>GRN,LNP,0.487467068121942,0.48746706812194196,-5.551115123125783e-17,5.551115123125783e-17
VIC,232,Scullin,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.12886664099602105,0.1735851164869546,0.04471847549093355,0.04471847549093355
VIC,232,Scullin,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.10370940829161854,0.3119727359070339,0.20826332761541536,0.20826332761541536
VIC,232,Scullin,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.1293800539083558,0.12983965584669535,0.0004596019383395489,0.0004596019383395489
VIC,232,Scullin,OTH,5,4,ALP>LNP>GRN>ON,ON,0.6380438968040046,0.38460249175931616,-0.2534414050446885,0.2534414050446885
VIC,233,Wannon,ALP,3,7,LNP>IND,IND,0.7032403609515997,0.7032403609515997,0.0,0.0
VIC,233,Wannon,ALP,3,7,LNP>IND,LNP,0.2967596390484003,0.2967596390484003,0.0,0.0
VIC,233,Wannon,GRN,5,5,ALP>LNP>ON>IND,ALP,0.291320406278855,0.291320406278855,0.0,0.0
VIC,233,Wannon,GRN,5,5,ALP>LNP>ON>IND,IND,0.5498614958448753,0.5498614958448753,0.0,0.0
VIC,233,Wannon,GRN,5,5,ALP>LNP>ON>IND,LNP,0.08010156971375808,0.08010156971375808,0.0,0.0
VIC,233,Wannon,GRN,5,5,ALP>LNP>ON>IND,ON,0.07871652816251154,0.07871652816251154,0.0,0.0
VIC,233,Wannon,ON,4,6,ALP>LNP>IND,ALP,0.13461278551155562,0.13461278551155562,0.0,0.0
VIC,233,Wannon,ON,4,6,ALP>LNP>IND,IND,0.2839572915258819,0.2839572915258819,0.0,0.0
VIC,233,Wannon,ON,4,6,ALP>LNP>IND,LNP,0.5814299229625625,0.5814299229625625,0.0,0.0
VIC,233,Wannon,OTH,6,4,ALP>LNP>GRN>ON>IND,ALP,0.1475501113585746,0.12127521145087831,-0.026274899907696284,0.026274899907696284
VIC,233,Wannon,OTH,6,4,ALP>LNP>GRN>ON>IND,GRN,0.17538975501113585,0.11776187378009108,-0.05762788123104477,0.05762788123104477
VIC,233,Wannon,OTH,6,4,ALP>LNP>GRN>ON>IND,IND,0.2898106904231626,0.24359141184124922,-0.04621927858191338,0.04621927858191338
VIC,233,Wannon,OTH,6,4,ALP>LNP>GRN>ON>IND,LNP,0.1517260579064588,0.18828887443070919,0.03656281652425039,0.03656281652425039
VIC,233,Wannon,OTH,6,4,ALP>LNP>GRN>ON>IND,ON,0.23552338530066816,0.3290826284970722,0.09355924319640405,0.09355924319640405
VIC,234,Wills,LNP,3,6,ALP>GRN,ALP,0.7592602784963399,0.7592602784963399,0.0,0.0
VIC,234,Wills,LNP,3,6,ALP>GRN,GRN,0.24073972150366008,0.2407397215036601,2.7755575615628914e-17,2.7755575615628914e-17
VIC,234,Wills,ON,5,4,ALP>LNP>GRN>OTH,ALP,0.15147679324894514,0.1514767932489451,-2.7755575615628914e-17,2.7755575615628914e-17
VIC,234,Wills,ON,5,4,ALP>LNP>GRN>OTH,GRN,0.1,0.1,0.0,0.0
VIC,234,Wills,ON,5,4,ALP>LNP>GRN>OTH,LNP,0.5932489451476793,0.5932489451476793,0.0,0.0
VIC,234,Wills,ON,5,4,ALP>LNP>GRN>OTH,OTH,0.15527426160337554,0.15527426160337554,0.0,0.0
VIC,234,Wills,OTH,4,5,ALP>LNP>GRN,ALP,0.16823317193582074,0.20931831510055798,0.04108514316473724,0.04108514316473724
VIC,234,Wills,OTH,4,5,ALP>LNP>GRN,GRN,0.765119149340169,0.6664288666418173,-0.09869028269835167,0.09869028269835167
VIC,234,Wills,OTH,4,5,ALP>LNP>GRN,LNP,0.06664767872401026,0.12425281825762459,0.05760513953361433,0.05760513953361433
VIC,309,Gorton,GRN,3,5,ALP>LNP,ALP,0.7613199860318939,0.761319986031894,1.1102230246251565e-16,1.1102230246251565e-16
VIC,309,Gorton,GRN,3,5,ALP>LNP,LNP,0.23868001396810615,0.23868001396810615,0.0,0.0
VIC,309,Gorton,ON,4,4,ALP>LNP>GRN,ALP,0.2274797069887151,0.2274797069887151,0.0,0.0
VIC,309,Gorton,ON,4,4,ALP>LNP>GRN,GRN,0.21589784201148288,0.21589784201148285,-2.7755575615628914e-17,2.7755575615628914e-17
VIC,309,Gorton,ON,4,4,ALP>LNP>GRN,LNP,0.556622450999802,0.556622450999802,0.0,0.0
VIC,309,Gorton,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.40863654538184724,0.34358509234828494,-0.0650514530335623,0.0650514530335623
VIC,309,Gorton,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.2773557243769159,0.22732519788918207,-0.050030526487733845,0.050030526487733845
VIC,309,Gorton,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.13114754098360656,0.18461411609498682,0.053466575111380255,0.053466575111380255
VIC,309,Gorton,OTH,5,3,ALP>LNP>GRN>ON,ON,0.18286018925763028,0.24447559366754618,0.06161540440991589,0.06161540440991589
VIC,320,Cooper,LNP,3,4,ALP>GRN,ALP,0.7193658954584404,0.7193658954584404,0.0,0.0
VIC,320,Cooper,LNP,3,4,ALP>GRN,GRN,0.28063410454155957,0.28063410454155957,0.0,0.0
VIC,320,Cooper,ON,5,2,ALP>LNP>GRN>OTH,ALP,0.2214851965701343,0.22148519657013427,-2.7755575615628914e-17,2.7755575615628914e-17
VIC,320,Cooper,ON,5,2,ALP>LNP>GRN>OTH,GRN,0.07183303672544895,0.07183303672544895,0.0,0.0
VIC,320,Cooper,ON,5,2,ALP>LNP>GRN>OTH,LNP,0.5351884808283449,0.5351884808283449,0.0,0.0
VIC,320,Cooper,ON,5,2,ALP>LNP>GRN>OTH,OTH,0.17149328587607182,0.17149328587607182,0.0,0.0
VIC,320,Cooper,OTH,4,3,ALP>LNP>GRN,ALP,0.13328530259365995,0.1944228286329758,0.061137526039315854,0.061137526039315854
VIC,320,Cooper,OTH,4,3,ALP>LNP>GRN,GRN,0.7795389048991355,0.6857830062278506,-0.09375589867128487,0.09375589867128487
VIC,320,Cooper,OTH,4,3,ALP>LNP>GRN,LNP,0.08717579250720461,0.11979416513917354,0.03261837263196893,0.03261837263196893
VIC,321,Fraser,LNP,3,4,ALP>GRN,ALP,0.643868843938147,0.643868843938147,0.0,0.0
VIC,321,Fraser,LNP,3,4,ALP>GRN,GRN,0.35613115606185297,0.35613115606185297,0.0,0.0
VIC,321,Fraser,ON,5,2,ALP>LNP>GRN>OTH,ALP,0.13777777777777778,0.13777777777777778,0.0,0.0
VIC,321,Fraser,ON,5,2,ALP>LNP>GRN>OTH,GRN,0.14452107279693488,0.14452107279693488,0.0,0.0
VIC,321,Fraser,ON,5,2,ALP>LNP>GRN>OTH,LNP,0.5265900383141763,0.5265900383141763,0.0,0.0
VIC,321,Fraser,ON,5,2,ALP>LNP>GRN>OTH,OTH,0.19111111111111112,0.19111111111111112,0.0,0.0
VIC,321,Fraser,OTH,4,3,ALP>LNP>GRN,ALP,0.1813285457809695,0.18778340758472417,0.00645486180375468,0.00645486180375468
VIC,321,Fraser,OTH,4,3,ALP>LNP>GRN,GRN,0.7115499700777977,0.6208534022219113,-0.09069656785588642,0.09069656785588642
VIC,321,Fraser,OTH,4,3,ALP>LNP>GRN,LNP,0.10712148414123279,0.19136319019336442,0.08424170605213163,0.08424170605213163
VIC,322,Macnamara,GRN,3,4,ALP>LNP,ALP,0.9188411214953272,0.918841121495327,-1.1102230246251565e-16,1.1102230246251565e-16
VIC,322,Macnamara,GRN,3,4,ALP>LNP,LNP,0.08115887850467289,0.08115887850467289,0.0,0.0
VIC,322,Macnamara,ON,4,3,ALP>LNP>GRN,ALP,0.15416558525824034,0.15416558525824034,0.0,0.0
VIC,322,Macnamara,ON,4,3,ALP>LNP>GRN,GRN,0.13495977160654035,0.13495977160654035,0.0,0.0
VIC,322,Macnamara,ON,4,3,ALP>LNP>GRN,LNP,0.7108746431352193,0.7108746431352193,0.0,0.0
VIC,322,Macnamara,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.23637218045112782,0.19203821656050957,-0.04433396389061825,0.04433396389061825
VIC,322,Macnamara,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.27349624060150374,0.21305732484076434,-0.0604389157607394,0.0604389157607394
VIC,322,Macnamara,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.24013157894736842,0.2605095541401274,0.020377975192758968,0.020377975192758968
VIC,322,Macnamara,OTH,5,2,ALP>LNP>GRN>ON,ON,0.25,0.3343949044585987,0.08439490445859871,0.08439490445859871
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,ALP,0.3611424883007907,0.3611424883007907,0.0,0.0
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,IND,0.541713732451186,0.5417137324511861,1.1102230246251565e-16,1.1102230246251565e-16
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,LNP,0.04954010004841052,0.04954010004841052,0.0,0.0
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,ON,0.04760367919961272,0.04760367919961272,0.0,0.0
VIC,323,Monash,IND,3,7,ALP>LNP,ALP,0.6883160113917964,0.5576089889871656,-0.13070702240463083,0.13070702240463083
VIC,323,Monash,IND,3,7,ALP>LNP,LNP,0.31168398860820357,0.4423910110128345,0.13070702240463095,0.13070702240463095
VIC,323,Monash,ON,4,5,ALP>LNP>IND,ALP,0.15391108610016882,0.15391108610016882,0.0,0.0
VIC,323,Monash,ON,4,5,ALP>LNP>IND,IND,0.5468017257550178,0.5468017257550177,-1.1102230246251565e-16,1.1102230246251565e-16
VIC,323,Monash,ON,4,5,ALP>LNP>IND,LNP,0.29928718814481337,0.29928718814481337,0.0,0.0
VIC,323,Monash,OTH,6,3,ALP>LNP>GRN>ON>IND,ALP,0.14977865223807182,0.10870113493064312,-0.0410775173074287,0.0410775173074287
VIC,323,Monash,OTH,6,3,ALP>LNP>GRN>ON>IND,GRN,0.22405312346286277,0.14312736443883986,-0.08092575902402291,0.08092575902402291
VIC,323,Monash,OTH,6,3,ALP>LNP>GRN>ON>IND,IND,0.33128381701918347,0.3255989911727617,-0.0056848258464217705,0.0056848258464217705
VIC,323,Monash,OTH,6,3,ALP>LNP>GRN>ON>IND,LNP,0.103049680275455,0.1450189155107188,0.0419692352352638,0.0419692352352638
VIC,323,Monash,OTH,6,3,ALP>LNP>GRN>ON>IND,ON,0.19183472700442694,0.27755359394703655,0.0857188669426096,0.0857188669426096
VIC,324,Nicholls,GRN,4,4,ALP>LNP>ON,ALP,0.6829558998808105,0.6829558998808105,0.0,0.0
VIC,324,Nicholls,GRN,4,4,ALP>LNP>ON,LNP,0.22245096976920575,0.22245096976920575,0.0,0.0
VIC,324,Nicholls,GRN,4,4,ALP>LNP>ON,ON,0.09459313034998375,0.09459313034998375,0.0,0.0
VIC,324,Nicholls,ON,3,5,ALP>LNP,ALP,0.21423844711591486,0.21423844711591486,0.0,0.0
VIC,324,Nicholls,ON,3,5,ALP>LNP,LNP,0.7857615528840851,0.7857615528840851,0.0,0.0
VIC,324,Nicholls,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.13782542113323124,0.16808668271902205,0.030261261585790816,0.030261261585790816
VIC,324,Nicholls,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.05615109749872384,0.09205408408964623,0.03590298659092239,0.03590298659092239
VIC,324,Nicholls,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.2227326867449379,0.26143730320429714,0.03870461645935924,0.03870461645935924
VIC,324,Nicholls,OTH,5,3,ALP>LNP>GRN>ON,ON,0.5832907946231071,0.47842192998703464,-0.10486886463607242,0.10486886463607242
VIC,326,Hawke,GRN,3,5,ALP>LNP,ALP,0.8177134587554269,0.8177134587554269,0.0,0.0
VIC,326,Hawke,GRN,3,5,ALP>LNP,LNP,0.18228654124457308,0.18228654124457308,0.0,0.0
VIC,326,Hawke,ON,4,4,ALP>LNP>GRN,ALP,0.1983148219073152,0.1983148219073152,0.0,0.0
VIC,326,Hawke,ON,4,4,ALP>LNP>GRN,GRN,0.21792416698582917,0.2179241669858292,2.7755575615628914e-17,2.7755575615628914e-17
VIC,326,Hawke,ON,4,4,ALP>LNP>GRN,LNP,0.5837610111068556,0.5837610111068556,0.0,0.0
VIC,326,Hawke,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.22154586636466592,0.21513532149629375,-0.00641054486837217,0.00641054486837217
VIC,326,Hawke,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.4364382785956965,0.3664885364592312,-0.06994974213646532,0.06994974213646532
VIC,326,Hawke,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.11891279728199321,0.15807619375969661,0.03916339647770341,0.03916339647770341
VIC,326,Hawke,OTH,5,3,ALP>LNP>GRN>ON,ON,0.22310305775764439,0.2602999482847785,0.0371968905271341,0.0371968905271341
VIC,328,Corangamite,GRN,3,6,ALP>LNP,ALP,0.8811524016604072,0.8811524016604072,0.0,0.0
VIC,328,Corangamite,GRN,3,6,ALP>LNP,LNP,0.11884759833959281,0.11884759833959281,0.0,0.0
VIC,328,Corangamite,ON,5,4,ALP>LNP>GRN>OTH,ALP,0.11098901098901098,0.11098901098901098,0.0,0.0
VIC,328,Corangamite,ON,5,4,ALP>LNP>GRN>OTH,GRN,0.0641025641025641,0.0641025641025641,0.0,0.0
VIC,328,Corangamite,ON,5,4,ALP>LNP>GRN>OTH,LNP,0.49835164835164836,0.4983516483516483,-5.551115123125783e-17,5.551115123125783e-17
VIC,328,Corangamite,ON,5,4,ALP>LNP>GRN>OTH,OTH,0.32655677655677656,0.3265567765567766,5.551115123125783e-17,5.551115123125783e-17
VIC,328,Corangamite,OTH,4,5,ALP>LNP>GRN,ALP,0.25514240506329117,0.2695572098756227,0.014414804812331539,0.014414804812331539
VIC,328,Corangamite,OTH,4,5,ALP>LNP>GRN,GRN,0.5084388185654009,0.3966509163853423,-0.11178790218005857,0.11178790218005857
VIC,328,Corangamite,OTH,4,5,ALP>LNP>GRN,LNP,0.236418776371308,0.33379187373903496,0.09737309736772695,0.09737309736772695
WA,235,Brand,GRN,3,3,ALP>LNP,ALP,0.7811213177066836,0.7811213177066837,1.1102230246251565e-16,1.1102230246251565e-16
WA,235,Brand,GRN,3,3,ALP>LNP,LNP,0.21887868229331645,0.21887868229331645,0.0,0.0
WA,235,Brand,ON,4,2,ALP>LNP>GRN,ALP,0.199675210054367,0.19967521005436698,-2.7755575615628914e-17,2.7755575615628914e-17
WA,235,Brand,ON,4,2,ALP>LNP>GRN,GRN,0.27755419049636376,0.27755419049636376,0.0,0.0
WA,235,Brand,ON,4,2,ALP>LNP>GRN,LNP,0.5227705994492692,0.5227705994492692,0.0,0.0
WA,235,Brand,OTH,5,1,ALP>LNP>GRN>ON,ALP,0.26817895400126024,0.26817895400126024,0.0,0.0
WA,235,Brand,OTH,5,1,ALP>LNP>GRN>ON,GRN,0.32753623188405795,0.32753623188405795,0.0,0.0
WA,235,Brand,OTH,5,1,ALP>LNP>GRN>ON,LNP,0.1266540642722117,0.1266540642722117,0.0,0.0
WA,235,Brand,OTH,5,1,ALP>LNP>GRN>ON,ON,0.27763074984247005,0.27763074984247005,0.0,0.0
WA,236,Canning,GRN,4,3,ALP>LNP>ON,ALP,0.6877230549607424,0.6877230549607424,0.0,0.0
WA,236,Canning,GRN,4,3,ALP>LNP>ON,LNP,0.1273197715917202,0.1273197715917202,0.0,0.0
WA,236,Canning,GRN,4,3,ALP>LNP>ON,ON,0.18495717344753748,0.18495717344753748,0.0,0.0
WA,236,Canning,ON,3,4,ALP>LNP,ALP,0.27372147417662307,0.27372147417662307,0.0,0.0
WA,236,Canning,ON,3,4,ALP>LNP,LNP,0.7262785258233769,0.7262785258233769,0.0,0.0
WA,236,Canning,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.22759039805530235,0.21835616438356165,-0.0092342336717407,0.0092342336717407
WA,236,Canning,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.3175326648435126,0.306986301369863,-0.010546363473649623,0.010546363473649623
WA,236,Canning,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.1701610452749924,0.16534246575342465,-0.004818579521567751,0.004818579521567751
WA,236,Canning,OTH,5,2,ALP>LNP>GRN>ON,ON,0.28471589182619267,0.30931506849315066,0.02459917666695799,0.02459917666695799
WA,237,Cowan,GRN,3,6,ALP>LNP,ALP,0.7526328679892236,0.7526328679892236,0.0,0.0
WA,237,Cowan,GRN,3,6,ALP>LNP,LNP,0.2473671320107764,0.24736713201077642,2.7755575615628914e-17,2.7755575615628914e-17
WA,237,Cowan,ON,4,5,ALP>LNP>GRN,ALP,0.18157863217151754,0.18157863217151754,0.0,0.0
WA,237,Cowan,ON,4,5,ALP>LNP>GRN,GRN,0.24685591088753145,0.24685591088753145,0.0,0.0
WA,237,Cowan,ON,4,5,ALP>LNP>GRN,LNP,0.5715654569409511,0.5715654569409511,0.0,0.0
WA,237,Cowan,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.22697495183044317,0.19811614510353417,-0.028858806726908992,0.028858806726908992
WA,237,Cowan,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.37764932562620424,0.30390783123151177,-0.07374149439469246,0.07374149439469246
WA,237,Cowan,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.1608863198458574,0.22707457574342207,0.06618825589756466,0.06618825589756466
WA,237,Cowan,OTH,5,4,ALP>LNP>GRN>ON,ON,0.2344894026974952,0.270901447921532,0.03641204522403679,0.03641204522403679
WA,238,Curtin,ALP,3,4,LNP>IND,IND,0.7966765399869471,0.7966765399869471,0.0,0.0
WA,238,Curtin,ALP,3,4,LNP>IND,LNP,0.20332346001305288,0.20332346001305288,0.0,0.0
WA,238,Curtin,GRN,4,3,ALP>LNP>IND,ALP,0.396297527990245,0.396297527990245,0.0,0.0
WA,238,Curtin,GRN,4,3,ALP>LNP>IND,IND,0.5414033920851347,0.5414033920851347,0.0,0.0
WA,238,Curtin,GRN,4,3,ALP>LNP>IND,LNP,0.06229907992462033,0.06229907992462033,0.0,0.0
WA,238,Curtin,ON,5,2,ALP>LNP>GRN>IND,ALP,0.07632348164988632,0.07632348164988632,0.0,0.0
WA,238,Curtin,ON,5,2,ALP>LNP>GRN>IND,GRN,0.06398181227671322,0.06398181227671322,0.0,0.0
WA,238,Curtin,ON,5,2,ALP>LNP>GRN>IND,IND,0.2692432607989607,0.2692432607989607,0.0,0.0
WA,238,Curtin,ON,5,2,ALP>LNP>GRN>IND,LNP,0.5904514452744397,0.5904514452744397,0.0,0.0
WA,238,Curtin,OTH,6,1,ALP>LNP>GRN>ON>IND,ALP,0.2039695945945946,0.2039695945945946,0.0,0.0
WA,238,Curtin,OTH,6,1,ALP>LNP>GRN>ON>IND,GRN,0.24873310810810811,0.24873310810810811,0.0,0.0
WA,238,Curtin,OTH,6,1,ALP>LNP>GRN>ON>IND,IND,0.24662162162162163,0.24662162162162163,0.0,0.0
WA,238,Curtin,OTH,6,1,ALP>LNP>GRN>ON>IND,LNP,0.15371621621621623,0.15371621621621623,0.0,0.0
WA,238,Curtin,OTH,6,1,ALP>LNP>GRN>ON>IND,ON,0.14695945945945946,0.14695945945945946,0.0,0.0
WA,239,Forrest,GRN,5,4,ALP>LNP>ON>IND,ALP,0.4546139765263271,0.4546139765263271,0.0,0.0
WA,239,Forrest,GRN,5,4,ALP>LNP>ON>IND,IND,0.4121890815117907,0.4121890815117907,0.0,0.0
WA,239,Forrest,GRN,5,4,ALP>LNP>ON>IND,LNP,0.0736513405836115,0.0736513405836115,0.0,0.0
WA,239,Forrest,GRN,5,4,ALP>LNP>ON>IND,ON,0.0595456013782707,0.0595456013782707,0.0,0.0
WA,239,Forrest,IND,3,6,ALP>LNP,ALP,0.6557574469592321,0.6557574469592321,0.0,0.0
WA,239,Forrest,IND,3,6,ALP>LNP,LNP,0.3442425530407679,0.3442425530407679,0.0,0.0
WA,239,Forrest,ON,4,5,ALP>LNP>IND,ALP,0.09639048400328137,0.09639048400328137,0.0,0.0
WA,239,Forrest,ON,4,5,ALP>LNP>IND,IND,0.3602132895816243,0.3602132895816243,0.0,0.0
WA,239,Forrest,ON,4,5,ALP>LNP>IND,LNP,0.5433962264150943,0.5433962264150943,0.0,0.0
WA,239,Forrest,OTH,6,3,ALP>LNP>GRN>ON>IND,ALP,0.1503575789290075,0.1347562217942025,-0.01560135713480501,0.01560135713480501
WA,239,Forrest,OTH,6,3,ALP>LNP>GRN>ON>IND,GRN,0.2108843537414966,0.1836399994959868,-0.027244354245509805,0.027244354245509805
WA,239,Forrest,OTH,6,3,ALP>LNP>GRN>ON>IND,IND,0.2098377812663527,0.19551408245733384,-0.014323698809018848,0.014323698809018848
WA,239,Forrest,OTH,6,3,ALP>LNP>GRN>ON>IND,LNP,0.18123146694575265,0.1740182151890358,-0.00721325175671686,0.00721325175671686
WA,239,Forrest,OTH,6,3,ALP>LNP>GRN>ON>IND,ON,0.24768881911739055,0.3120714810634411,0.06438266194605058,0.06438266194605058
WA,240,Fremantle,GRN,4,4,ALP>LNP>IND,ALP,0.4350172036284016,0.4350172036284016,0.0,0.0
WA,240,Fremantle,GRN,4,4,ALP>LNP>IND,IND,0.5133719111667188,0.5133719111667188,0.0,0.0
WA,240,Fremantle,GRN,4,4,ALP>LNP>IND,LNP,0.051610885204879574,0.051610885204879574,0.0,0.0
WA,240,Fremantle,LNP,3,5,ALP>IND,ALP,0.2560196772244757,0.2560196772244757,0.0,0.0
WA,240,Fremantle,LNP,3,5,ALP>IND,IND,0.7439803227755243,0.7439803227755243,0.0,0.0
WA,240,Fremantle,ON,5,3,ALP>LNP>GRN>IND,ALP,0.08449424591156875,0.08449424591156875,0.0,0.0
WA,240,Fremantle,ON,5,3,ALP>LNP>GRN>IND,GRN,0.0693519079345851,0.0693519079345851,0.0,0.0
WA,240,Fremantle,ON,5,3,ALP>LNP>GRN>IND,IND,0.36992731677771046,0.3699273167777105,5.551115123125783e-17,5.551115123125783e-17
WA,240,Fremantle,ON,5,3,ALP>LNP>GRN>IND,LNP,0.4762265293761357,0.4762265293761357,0.0,0.0
WA,240,Fremantle,OTH,6,2,ALP>LNP>GRN>ON>IND,ALP,0.13475836431226765,0.14931650893796003,0.014558144625692382,0.014558144625692382
WA,240,Fremantle,OTH,6,2,ALP>LNP>GRN>ON>IND,GRN,0.4117100371747212,0.277602523659306,-0.13410751351541522,0.13410751351541522
WA,240,Fremantle,OTH,6,2,ALP>LNP>GRN>ON>IND,IND,0.2778810408921933,0.323869610935857,0.04598857004366369,0.04598857004366369
WA,240,Fremantle,OTH,6,2,ALP>LNP>GRN>ON>IND,LNP,0.031598513011152414,0.06046267087276551,0.028864157861613095,0.028864157861613095
WA,240,Fremantle,OTH,6,2,ALP>LNP>GRN>ON>IND,ON,0.14405204460966542,0.18874868559411145,0.044696640984446034,0.044696640984446034
WA,242,Moore,GRN,4,5,ALP>LNP>OTH,ALP,0.7312378003634651,0.7312378003634651,0.0,0.0
WA,242,Moore,GRN,4,5,ALP>LNP>OTH,LNP,0.11099145184088309,0.11099145184088309,0.0,0.0
WA,242,Moore,GRN,4,5,ALP>LNP>OTH,OTH,0.1577707477956519,0.1577707477956519,0.0,0.0
WA,242,Moore,IND,5,4,ALP>LNP>GRN>OTH,ALP,0.25353812397147557,0.25353812397147557,0.0,0.0
